id,latitude,longitude,ufo_mystery_score
39383,35.7972222,-82.6841667,-0.7812683377994518
17588,39.7588889,-84.1916667,-0.3889378220010743
66204,39.2775,-74.575,0.8809363295803248
71947,39.9522222,-75.1641667,1.4303539039198114
76790,33.4222222,-111.8219444,5.546600930887149
10936,34.0522222,-118.2427778,8.881262251350536
52807,41.9486111,-71.0736111,3.260543515852587
1920,43.508132,16.440193,109.98716033474382
54053,28.9002778,-81.2638889,2.420720422668843
6362,42.5377778,-83.2330556,-0.3498361828824027
63128,20.682618,-88.568644,4.034401861000759
78308,33.8302778,-116.5444444,8.32555258748891
12364,28.198096,-82.432994,1.9241741138112032
28137,37.9577778,-121.2897222,10.799562566846062
35814,35.1494444,-90.0488889,0.9443547680320122
6248,32.2216667,-110.9258333,6.514847174362174
54703,21.2827778,-157.8294444,52.69674609037109
24720,35.3255556,-112.8766667,5.971514774162818
39312,33.0197222,-96.6986111,1.3739683072466895
29185,32.5419444,-97.3205556,1.11049550282999
33324,33.3061111,-111.8405556,5.97820376012812
71373,44.9630556,-92.9647222,-0.08550069201556479
28082,33.8544444,-84.2172222,0.44085251991446167
27293,38.8113889,-90.8527778,-0.2039998449741072
16610,36.3955556,-80.7227778,0.3290925792165392
16101,36.4091667,-80.2061111,1.071714103764851
23488,45.4872222,-122.8025,10.940956809223133
4627,41.6116667,-93.885,0.11429106787921878
64745,34.1722222,-118.3780556,9.20897967945332
60285,38.6858333,-121.0811111,8.825996960492725
30265,26.6155556,-80.0572222,2.7715734420694442
35073,30.694209,76.860565,273.7371636184878
57204,31.0905556,-88.2280556,1.1807794901576063
68831,40.0177778,-79.5897222,-0.05253448499806734
59172,42.4727778,-122.8016667,11.47220734877265
75072,37.0297222,-76.3455556,1.6844979565262308
14381,36.9341667,-90.7466667,-0.7462581863785446
2270,39.41,-74.365,1.8334828771708642
25136,39.321528,-76.574831,0.4365220415435166
30142,36.4072222,-105.5725,3.5908972496347524
18487,37.9063889,-122.0638889,10.24032989356105
51218,41.7469444,-88.0502778,0.2499263808360923
66952,38.1302778,-121.2713889,10.76306870767545
67029,42.3405556,-75.1655556,1.7711773093881955
7398,41.5736111,-84.0052778,-0.6789378739128502
69295,46.9005556,-97.2108333,0.40083165682855904
67549,43.25,-79.833333,-0.12207643016891612
54419,36.175,-115.1363889,5.856538967142709
10432,40.633125,-89.398528,0.009604939673524715
64437,46.0038889,-112.5338889,4.49537741749021
59466,44.515,-88.3302778,-0.41404338137992147
52552,40.8022222,-124.1625,12.299835236010464
54750,33.8702778,-117.9244444,8.40183183841289
24424,26.7052778,-80.0366667,2.68134362109477
16888,36.331205,-82.818594,0.3675878046583383
10861,49.610189,-56.176297,10.963184744087915
68048,46.3525,-124.0530556,12.03193508469057
50114,35.0844444,-106.6505556,3.8481961314187707
49925,43.5977778,-84.7675,-0.13748658204338754
12045,37.9086111,-121.5991667,10.49118863926025
37542,39.7391667,-104.9841667,2.312250296891437
23173,43.383333,-80.316667,-0.30746372696255253
21413,36.9038889,-76.9,1.0331204374017902
12985,32.64,-117.0833333,7.972318423017552
43953,38.5733333,-109.5491667,4.297393127747942
4942,39.1961111,-121.19,9.974637834370112
27888,43.1002778,-72.7788889,2.2391833244726227
65861,41.1575,-81.2422222,-0.05174659813363161
49033,41.14,-104.8197222,1.240765420257142
73163,34.4047222,-103.2047222,2.001575394612518
52423,-38.48987,145.203828,594.8188423243246
16835,38.8822222,-77.1713889,1.1718722761932874
53760,34.5958333,-92.4888889,0.3497909317095925
56386,27.725,-82.7413889,1.8915569801468066
31023,33.4483333,-112.0733333,6.543966529291817
53816,39.5138889,-121.5552778,10.20546983933153
43525,34.5555556,-92.5211111,-0.11252518379342535
12936,52.966667,-1.166667,78.71125895436973
70658,32.3641667,-88.7036111,1.071541104625958
34655,38.5816667,-121.4933333,10.893072513976351
17394,41.7588889,-70.4944444,2.79500578160104
54645,47.1855556,-122.2916667,11.466450040814593
17398,40.7355556,-74.1727778,2.313864714783354
44109,41.44,-87.6833333,-0.6170707623084875
68127,26.1416667,-81.795,2.0266158208714367
35859,42.314321,-71.570637,1.9717658999014387
1210,39.5522222,-84.2333333,0.19662986723682274
25966,48.0983333,-122.5716667,10.643214312754017
61085,42.1625,-83.403056,0.22403438406777443
75145,33.5161111,-90.1794444,0.5635848232147707
569,41.7386111,-80.77,0.21369689628590732
18940,40.9477778,-90.3711111,0.0638516926431002
80091,27.2936111,-80.3505556,1.5517089596412887
79042,39.0702778,-76.5455556,0.6170260913844545
21640,34.8697222,-111.7602778,5.697402203937231
28017,33.4483333,-112.0733333,6.177974582133866
24029,49.25,-122.95,11.414297119911785
30120,49.5,-119.583333,9.631119962917149
77708,40.452516,-74.476671,2.3579890059459556
60963,42.3516667,-71.8638889,2.020707832903523
43342,34.6980556,-118.1358333,8.461397875708682
69432,41.1238889,-100.765,0.16434736463712063
56309,41.6388889,-87.6072222,-0.3122869970326779
41663,38.4783333,-82.6380556,-0.7710594563924125
62350,47.2358333,-122.5491667,10.733607680733956
27584,30.2366667,-92.5058333,1.2976760694658847
70000,41.2427778,-73.2011111,1.014878156563046
14743,38.4,-105.2166667,1.7814741278925275
73962,39.3897222,-74.5244444,1.0550834893173486
31562,36.0725,-79.7922222,1.4271256327635538
20680,42.587915,-72.59941,2.6523911961081716
68288,36.2080556,-86.2911111,-0.27941065141666677
32640,46.4163889,-117.0441667,6.695545728365357
30947,40.44179,-80.15073,-0.7626050555473785
64030,38.005,-121.8047222,10.76943412234371
58162,36.589778,-103.614014,1.1695998549038062
24025,44.9902778,-123.025,11.61441507836021
27114,40.8216667,-74.4813889,1.0575692821009033
50743,41.611143,-86.722719,-0.948349261840767
44256,31.2230556,-85.3905556,0.6066781070404016
18546,28.6608333,-81.3658333,1.6648563625779425
20127,33.2486111,-111.6336111,6.8043745281776165
2619,26.7052778,-80.0366667,3.4490023989832252
45170,41.591051,-111.384926,4.324928037125502
4919,26.9338889,-80.0944444,3.0274181786870242
56696,36.3547222,-79.6647222,0.7780806446960988
50139,40.9252778,-74.2769444,1.2717931529478015
11664,37.0208333,-93.2058333,-0.6989369975897523
19579,38.3605556,-75.5997222,1.2063883925965968
10329,39.7391667,-104.9841667,2.086018534064194
11623,27.4463889,-80.3258333,2.9727203013926884
61654,38.7891667,-90.3225,0.6169039530887921
17359,33.3491667,-95.3058333,0.38616931366922946
69520,33.7222222,-116.3736111,7.240323151278568
26264,39.5297222,-119.8127778,9.628436195241308
75927,40.8969444,-75.5033333,1.4328112975657583
1515,3.824973,103.3239,376.6318991516747
66074,37.7991667,-88.2611111,0.11516377872596484
63177,38.9822222,-94.6705556,-0.15380791992853446
6143,39.0355556,-104.2966667,1.9864634280591253
31934,39.8402778,-88.9547222,-0.3801801337537337
49097,41.0813889,-81.5191667,-0.3655374512585897
69975,-42.883209,147.331665,610.3350794216703
17670,25.7738889,-80.1938889,2.9288643302990094
27641,34.0584,-106.891416,3.667035497462057
3549,54.766667,-1.566667,78.5686411419764
49212,33.4483333,-112.0733333,6.174835984896614
17550,30.1577778,-95.4891667,1.9431227140048997
59937,33.1975,-96.615,0.8379649516179986
69974,43.0730556,-89.4011111,-0.6607721890864691
57431,26.1219444,-80.1436111,3.2371680337866704
54667,53.816667,-1.95,77.30189198535719
9840,42.4394444,-83.7438889,-0.3934189893295532
49698,36.595,-82.1888889,0.24148157727254538
26453,40.160667,-74.067975,2.0307226481350287
37986,32.7458333,-96.9975,1.1882532866129396
4237,25.7738889,-80.1938889,3.0043168028459855
61161,45.5236111,-122.675,10.660797360472923
33222,38.4094444,-80.5580556,0.5890868475574762
56663,38.6155556,-95.2675,0.0959875116250461
69687,19.9430556,-155.7902778,52.19800362707362
24799,33.6602778,-117.9983333,9.926291337516629
77651,36.0625,-94.1572222,0.1955788571503729
61769,41.6302778,-87.8538889,-0.7063653582611498
13828,39.9019444,-75.3502778,0.8490391602415575
72954,37.5058333,-77.6494444,1.1298373073412162
43070,46.5927778,-112.0352778,5.266465361598769
33415,31.824654,130.259237,478.9853258491153
69926,44.0522222,-123.0855556,10.95795628137521
15221,33.5386111,-112.1852778,6.085496031528556
21181,-25.285,152.873,613.3255437734439
57311,40.7425,-84.1052778,-0.6746312165293415
46287,49.883333,-97.166667,1.2534828618073193
12244,41.9038889,-72.4702778,2.0368114353257702
68650,26.275595,-80.115278,2.6070907640527117
32293,34.0522222,-118.2427778,9.437272712962638
14649,25.7738889,-80.1938889,3.0134925974577826
57155,33.7669444,-118.1883333,8.465077383428325
78876,45.002567,-92.821496,-0.05080864481897379
61791,32.7833333,-96.8,1.9169313932238718
70313,40.3719444,-75.2930556,1.8047849885497707
10002,43.7972222,-90.0772222,-1.2502650404651052
23117,45.8405556,-119.2883333,8.99548650746939
56339,36.0397222,-114.9811111,6.5053568541720015
15125,42.3369444,-71.2097222,2.2489620798133845
23552,35.583091,-105.770017,3.7790485108220953
53635,38.4405556,-122.7133333,11.510333689192855
28928,38.6858333,-121.3711111,9.933525515561403
77561,42.495556,-82.900278,-0.40206301012937784
69076,52.516667,13.4,106.02969872805105
54457,47.7544444,-122.1622222,10.686197177554336
59879,47.6063889,-122.3308333,10.58644210408405
1553,42.353244,-114.575039,5.8731937474465665
71418,42.8713889,-112.4447222,4.636343688766532
11655,34.2694444,-118.7805556,9.45469075488685
13531,50.183333,-98.316667,1.3385078156107422
23396,42.4133333,-89.0091667,-0.2915052137266495
67791,53.8,-1.583333,78.99050988200592
313,36.6230556,-93.1638889,0.23857231567254092
11019,42.581372,20.889336,120.58507210371866
78530,42.9872222,-85.0711111,0.2930900871540102
65698,42.4,-82.183333,-0.12847519167753801
55954,40.7538889,-79.8102778,0.002466001015787811
9182,52.97894,-0.026577,80.97848954638879
55303,38.2775,-85.7372222,0.10917647181759094
27273,-33.924868,18.424055,164.96902903593346
48228,35.7825,-80.8875,0.650502318031136
64701,47.5963889,-120.6602778,8.679760846945726
45210,37.2152778,-93.2980556,-0.9285771288189214
78017,34.048928,-111.093731,5.219604548899452
47407,35.1494444,-90.0488889,-0.3753030145891836
52623,32.7833333,-96.8,1.1959147811007518
33608,28.5380556,-81.3794444,1.8819166965680976
41965,39.7683333,-86.1580556,-0.5750298064875795
11327,52.633333,1.3,82.48609817756444
36920,46.7066667,-123.9805556,11.135151884452142
63905,38.7152778,-123.4533333,12.201729733482845
55060,41.6469444,-73.5686111,1.2245973581745795
36405,33.2486111,-111.6336111,6.255589386759769
51995,41.8463889,-71.8880556,2.006966751510504
66982,37.9780556,-122.03,10.504904044054475
37168,39.7391667,-104.9841667,2.2465921031074205
12343,40.6430556,-111.28,3.8365783354379697
6923,39.9369444,-120.9461111,10.403802088049503
21304,37.775,-122.4183333,10.536353687616298
21157,32.7947222,-116.9616667,9.028165755611763
10265,33.4483333,-112.0733333,5.736729212809146
16811,42.2136111,-74.2191667,0.43348720044122024
68132,25.7902778,-80.1302778,2.7051378904803483
80081,38.013059,-78.393305,1.1670763711913135
16311,33.7591667,-118.0058333,8.452039145545276
51080,38.4327778,-90.3775,-0.3224332272606733
22202,25.686614,-100.316113,3.863724376491595
16363,45.5230556,-122.9886111,10.775700363398355
51157,36.736389,-80.395278,0.19224727103633643
6634,19.325936,-70.816455,7.7500789321336345
37098,39.7391667,-104.9841667,2.1593637151766827
18974,42.9005556,-78.6705556,0.39939160684649055
72393,33.5777778,-101.8547222,2.5934406960336345
10239,39.9625,-76.7280556,1.3505997833714765
24537,46.7,-71.583333,3.0358453876658267
16191,47.6063889,-122.3308333,10.755820961122653
45952,38.5816667,-121.4933333,9.76965562339586
71126,41.6638889,-83.5552778,-0.783639448329485
18392,35.265,-116.0736111,8.43849452726163
32200,39.9522222,-75.1641667,1.1321786706499573
49215,37.24,-93.7005556,0.026839437562260704
63846,25.7738889,-80.1938889,2.6613662454812745
66995,54.988056,-1.619444,78.11291958106209
58227,38.8461111,-77.3066667,-0.031146488262834837
24607,37.6922222,-97.3372222,0.8424716155000217
28891,26.9677778,-80.1288889,2.715489248937906
63734,28.632996,-106.0691,4.665211166541797
13011,44.0463889,-123.0208333,11.221630212878688
4572,40.7186111,-74.5697222,1.6757208118058824
78467,40.1672222,-105.1013889,2.4899671554434524
19278,37.3769444,-77.5061111,2.0191122112019673
35292,40.7091667,-112.1008333,5.037216158991573
33239,38.92594,-79.846735,0.5849502909881681
47662,40.912599,-73.837079,0.8268701107614361
73019,33.8158333,-78.6802778,0.7805904363990113
14553,34.0975,-117.6475,8.78226307337134
42180,50.7,-3.533333,73.31717335430213
41238,40.26,-74.2741667,1.7120731994771572
16106,47.5302778,-122.0313889,10.765114418930713
39749,36.175,-115.1363889,7.159564011067791
47098,37.5597222,-90.2938889,0.028702525998247908
48409,44.583333,-75.683333,1.023950689451762
65974,55.9,-3.633333,75.49654965527331
11484,39.1619444,-84.4569444,-0.019984470484784023
22429,35.9380556,-77.7908333,1.1403771134506584
37782,34.0633333,-117.65,8.502518378205474
43926,12.9,77.4833,280.72524601244197
44513,41.6033333,-80.3055556,-0.32164351606471764
27619,27.3361111,-82.5308333,1.997530469530273
2917,47.1633333,-122.0255556,11.405028077314899
72600,43.15,-79.5,0.8710492719148927
1124,42.2813889,-83.3863889,-0.33031339722214914
80279,43.1547222,-77.6158333,1.6737255606937897
51000,43.6955556,-89.1275,-1.4696887473184597
1536,45.6388889,-122.6602778,11.220414940267952
19620,38.8813889,-94.8188889,0.5898538264914918
59241,33.8702778,-117.9244444,9.028590031512136
53803,41.7,-71.4166667,3.280737528633664
59081,34.6972222,-76.8136111,1.7896277049437752
16162,40.4405556,-79.9961111,0.2493806696367912
18878,34.7741667,-77.1508333,0.5741778258852889
70439,39.9536111,-74.1983333,0.6324174601766057
75933,39.8494444,-75.3561111,2.0842918238956867
31050,33.4483333,-112.0733333,6.056938210025395
4506,34.1477778,-118.1436111,9.339946920865883
6442,38.8338889,-104.8208333,2.8113873398162106
23663,33.6888889,-78.8869444,2.010471006353181
31827,39.6261111,-84.3694444,-0.3222283264421525
20211,38.9011111,-77.2655556,1.068276166004658
52224,42.3761111,-122.9152778,10.744014990500531
68388,39.7391667,-104.9841667,2.022729562360222
50434,42.9633333,-85.6680556,-0.9431432480411469
20508,52.574738,-1.323133,77.99428926804777
72152,38.9488889,-83.4058333,0.020379174845211873
1065,43.866667,-79.033333,0.4316429135510615
38822,43.633333,-80.033333,0.14816099533328742
49696,42.586888,-82.919551,-0.6511762308944058
59969,41.2752778,-75.8505556,0.6713504543886754
23043,37.775,-122.4183333,11.630531110078072
14037,50.396389,-4.138611,72.84968841961432
27701,34.2569444,-85.1647222,0.259916315573478
108,33.4483333,-112.0733333,6.291396861693603
36029,33.971751,-77.917599,1.500020818248552
42438,41.6833333,-86.25,-0.6727469749363291
1213,45.766667,-79.4,0.13694001840262565
16113,37.9886111,-84.4777778,0.22502156261434159
7480,34.1747222,-86.8436111,0.6687135250209517
51734,40.0377778,-76.3058333,1.406991707994975
62815,41.85,-87.65,-0.920063512956937
78565,35.0844444,-106.6505556,3.3205069594071843
22965,47.3088889,-122.0019444,11.20159920039752
17671,41.7711111,-81.05,0.9984481934052225
60696,42.8666667,-106.3125,2.398566000684604
56847,43.666667,-79.416667,0.5237750270676286
67758,39.7286111,-121.8363889,10.534131548781778
21550,32.7947222,-116.9616667,8.347466225715303
49018,48.345288,-122.669729,11.05822731338623
11272,34.5861111,-94.2394444,0.08467371259184531
46360,39.1405556,-121.6158333,10.283096769195556
54175,39.8366667,-105.0366667,1.9435875609083548
34643,36.3611111,-104.5947222,2.554806180800876
36007,-34.206301,142.135832,574.5815243213342
44675,41.5622222,-72.6511111,1.9627736240791342
32633,35.8172222,-83.2469444,0.5269850212471917
10141,39.7391667,-104.9841667,2.586719976594296
63274,39.9388889,-74.1933333,1.79522078776237
38431,46.6022222,-120.5047222,8.987041805038002
80223,26.7052778,-80.0366667,3.604962532559261
15327,27.9472222,-82.4586111,2.443028728528973
36695,40.6227778,-93.9338889,-0.8491058269820836
71413,41.3772222,-71.8341667,2.7034151896884873
11032,34.0005556,-81.035,1.1351338527389643
79859,41.638889,-71.05,2.997557862773434
10263,32.7833333,-96.8,0.40285989944066936
70392,44.6216667,-123.9372222,11.898827739543407
78645,44.1197222,-70.1080556,2.828414016157023
36510,42.3694444,-71.9486111,2.6777000552161225
9347,51.550908,-0.521463,79.1720282648895
38874,45.65,-74.1,2.3526189157402184
60428,40.1447222,-84.2425,0.01906757615110105
7718,39.8680556,-104.9713889,2.10434562058308
18006,40.4591667,-90.6716667,-0.4134601041854644
33262,41.5033333,-74.0108333,1.448543263669681
9842,42.5802778,-83.0302778,-1.0572637628129764
233,42.0963889,-79.3758333,0.9663806727018356
24797,47.6063889,-122.3308333,10.438372612091447
52420,38.5766667,-92.1733333,0.1996401028697568
41359,33.5225,-117.7066667,8.355165929943405
74520,29.0336111,-95.4341667,1.2195769063330095
71354,38.0227778,-107.6708333,2.6600167974240607
41769,39.0838889,-77.1530556,2.14786856377346
26525,45.9933333,-123.9213889,12.901721093120777
30934,44.9958333,-92.8791667,-0.8217777926428097
67735,35.4302778,-94.2313889,-0.15804656306950832
6452,33.6888889,-78.8869444,1.0000380504578532
71152,41.5736111,-75.5022222,1.1624697314658041
26058,43.7977778,-123.0583333,11.218490556583564
17598,32.7558333,-111.5541667,5.867213987170762
20432,41.1688889,-82.2180556,0.08506644069022828
52434,37.7477778,-84.2947222,-0.1873258440533084
42606,26.3394444,-81.7788889,2.6904645925262227
71399,41.8463889,-71.8880556,1.8336003675606238
47455,32.7833333,-96.8,1.4636354267010214
64335,41.2458333,-75.8816667,1.6427637293343258
54513,39.5186111,-104.7608333,1.91448294766898
2242,41.7613889,-88.4436111,-1.2301718725296644
24658,48.5052778,-111.8561111,4.461651806547544
38514,42.0527778,-124.2827778,12.48384819929635
33783,38.9783333,-76.4925,1.4358375130059011
4710,37.670087,-77.448346,1.167228905347738
31726,39.1619444,-84.4569444,0.18174322370185697
50678,43.9561111,-89.8180556,-0.8954804209864816
73930,42.4683333,-73.8166667,2.3868934204872727
75217,44.5191667,-88.0197222,-1.4448314746047966
40953,43.7913889,-89.3197222,-0.593339669167622
24716,53.916667,-122.766667,13.09123187921908
68673,34.9991667,-78.0913889,2.508971564991137
34617,47.4830556,-122.2158333,10.024614328178544
38276,41.2125,-92.4352778,0.10167836149250353
38746,36.5008333,-88.8752778,-0.6246963018811
5746,49.25,-123.133333,10.4850698959992
35983,29.7630556,-95.3630556,1.9481791155040988
29979,47.6063889,-122.3308333,11.627786842886346
69828,48.9466667,-122.4508333,11.170044391830144
18563,41.4458333,-74.4233333,1.4846707994474517
64346,38.0194444,-122.1330556,11.675376610750936
6887,41.6266667,-93.7119444,-0.8119822025705433
15889,-18.0,178.0,731.5649567957449
79285,41.499487,-106.299291,3.10626143130465
66194,40.3266667,-78.9222222,-0.1199688944894376
2817,29.7855556,-95.8241667,2.050434401029359
65169,41.7588889,-70.4944444,2.9693802494050545
36048,40.1738889,-80.2463889,0.47080819086156833
44876,37.5536111,-77.4605556,1.8276743842339762
45022,37.370885,-86.245251,0.18517272373589283
46938,36.6986111,-88.3952778,0.5166630131102997
12869,32.746204,-91.978289,-0.20199740104917385
33075,30.0033333,-91.8186111,1.050635076689514
43533,47.6063889,-122.3308333,10.980010604460833
75609,40.7555556,-73.5880556,1.1610347941393824
68604,35.7111111,-78.6144444,0.8058255464784304
6127,32.7355556,-97.1077778,1.4252036544936
77944,41.0097222,-95.2252778,0.5735238409422698
38335,40.7141667,-74.0063889,1.5832433340498369
50017,41.9761111,-72.5922222,2.137611077569122
64169,45.6283333,-68.2633333,3.5630906878977178
43746,42.9288889,-88.8369444,-0.5001207869105164
33318,43.6122222,-116.3905556,6.996652225560616
63444,38.5816667,-121.4933333,10.413035396132024
43872,34.2694444,-118.7805556,9.651860929396813
66922,35.142467,-119.456508,9.12982698967382
13369,40.6936111,-89.5888889,-1.589222681241728
60984,25.7902778,-80.1302778,3.104757766555274
43218,49.883333,-97.166667,0.5944394132436364
5828,41.5733333,-87.7844444,-0.7159073258157782
57028,39.2866667,-86.7625,-0.1248152964977236
6823,29.7855556,-95.8241667,2.1900589248720634
63096,34.8986111,-117.0219444,7.734686715361731
17388,38.932515,28.290666,136.02845495102613
72962,42.6566667,-83.7530556,-0.6995682289904493
62407,40.9730556,-117.7347222,7.361555116446851
80051,40.9866667,-75.195,1.5486584373765269
39880,46.6022222,-120.5047222,9.073652243815419
55487,39.4369444,-104.9591667,1.3234963675760292
44717,42.575,-70.9305556,2.2526239596614204
6824,40.1672222,-105.1013889,2.316071039678804
25358,26.9758333,-82.0908333,3.15295042603074
54206,32.7591667,-97.7969444,1.3204742149164599
7156,38.7133333,-77.7955556,0.9036157377914033
52963,41.2230556,-111.9730556,4.894504618827478
61582,48.2933333,-122.6419444,10.841678207575947
31771,34.5033333,-82.6502778,0.6485349222204828
30471,34.1722222,-118.3780556,9.558851161571884
39042,36.9880556,-121.9555556,11.394272696406743
22843,33.4483333,-112.0733333,5.953246073238996
1352,34.0522222,-118.2427778,8.397151614731511
51088,32.9627778,-117.035,8.296852060991244
78140,41.4219444,-82.3647222,-0.011858279816589337
79731,41.9902778,-70.9755556,2.3800152401368178
69729,45.304007,-121.7548,10.744711519818203
58184,39.5811111,-87.4622222,-0.605800413616495
26286,13.052414,80.250825,288.69432306227384
36472,36.175,-115.1363889,6.822678616402281
28087,30.6277778,-96.3341667,1.7753020343742612
30670,41.2841667,-81.0966667,0.6568525972384808
33195,39.8991667,-82.0063889,0.16243853501542166
57240,33.9241667,-84.3786111,-0.18824597657771158
70114,41.0783333,-80.5994444,0.7738706305187157
28872,29.2855556,-81.0561111,1.5069852948516418
21619,40.3294444,-74.0619444,1.7086078469357096
25941,27.9655556,-82.8002778,2.1171396869108503
48538,42.4733333,-83.2219444,0.3635796030763637
22831,-33.861481,151.205475,615.3033233670325
69045,42.5802778,-83.0302778,-0.3637469559730132
5993,30.1708333,-95.6822222,1.3826256397717138
57229,38.316,-88.9106,0.1273815579198463
54342,33.4330556,-79.1216667,-0.07037133057461831
27672,40.4863889,-79.4516667,-0.45456966578793156
49388,30.8205556,-88.0705556,1.1809285584455729
15394,32.7152778,-117.1563889,9.670070559833638
20076,27.2936111,-80.3505556,2.4890083156910454
59302,41.2619444,-95.8608333,-0.025533209181039244
30502,48.55,-109.6833333,3.594787159856257
63575,36.2694444,-95.8544444,1.0906594412924924
65274,33.1433333,-117.1652778,9.647939733497576
5278,33.0786111,-97.565,0.9719966235702672
77190,36.454506,-90.721506,0.3209840723337326
59811,32.9013889,-92.2419444,-0.5146107793241337
34758,32.4366667,-111.2247222,4.549569836501066
67068,34.1480556,-117.9980556,9.508456677578781
56314,48.187056,-122.507847,10.173164671507296
10084,41.203322,-77.194525,0.5492035344580484
4115,40.3336111,-75.6377778,0.9335333281512774
17420,40.4005556,-123.9488889,11.275307637495027
66368,33.0416667,-116.8672222,7.306197407666642
59921,41.1586111,-101.0022222,0.7605018647315887
68708,37.4308333,-79.1233333,0.9210311306916245
70491,29.4236111,-95.2438889,1.7793512374209395
29576,33.7444444,-113.7513889,7.306078508929518
66743,30.2263889,-93.2172222,1.4258922917495185
42521,54.333333,-1.433333,78.26785490034621
53220,44.765,-69.7197222,2.603624597147815
32855,37.9736111,-122.53,10.898005664925032
64431,33.6288889,-91.7908333,0.6273076537422787
15659,30.4013889,-86.8636111,0.8464526798215195
77012,40.2794444,-75.3875,1.043244991254452
77767,37.6688889,-122.0797222,10.840350608272932
55199,39.9522222,-75.1641667,1.9802556855116886
22807,34.0233333,-84.6155556,0.12097691805054778
5153,41.6661111,-81.3397222,0.7086390955891566
67041,46.0647222,-118.3419444,7.288781025493831
46632,33.5311111,-111.9419444,5.95348985692355
6276,41.177204,-76.050795,1.4830175521276103
10220,30.2669444,-97.7427778,2.8493004503779984
4706,41.5922222,-119.8594444,9.293484984276338
40631,41.4825,-73.41,1.5035901521784154
6609,37.566535,126.977969,464.35228721082177
9539,34.8766667,-117.1030556,8.422681503487038
38194,44.65,-63.6,6.719147602321637
2820,33.2486111,-111.6336111,4.936384825565856
20276,38.8875,-83.6144444,0.3332953821892295
73832,40.9519444,-76.46,1.5113875342882546
25564,40.7141667,-74.0063889,1.242340454769947
79180,41.4444444,-87.6313889,-0.948496596757882
71945,42.1291667,-80.0852778,0.14741171424674748
19962,43.0058333,-84.3716667,-0.7672227506132182
26606,33.3319444,-89.7411111,0.442914478894721
14289,42.0547222,-72.7708333,2.0253186012293556
398,25.9013889,-97.4972222,3.383922183123594
73312,44.8830556,-68.6725,4.295884397804728
3713,40.6083333,-75.4905556,1.3093101877071949
38003,44.25,-79.466667,0.4624186069589562
37778,42.8944444,-71.2916667,2.4767220692956666
8050,48.1958333,-114.3119444,6.276249337849676
50133,40.5141667,-88.9905556,-0.9653402845182166
27154,29.8241667,-83.595,0.22044159451206014
7697,30.4211111,-87.2169444,1.5318372120536026
16266,42.3636111,-87.8447222,-0.39969596673845614
9931,34.048928,-111.093731,5.621010888742722
77852,37.3394444,-121.8938889,10.249115242297172
32801,42.865,-71.3744444,2.899576710802443
53499,47.3177778,-119.5525,8.556962199148046
14939,41.8097222,-87.9005556,-1.8349405653770459
48322,43.5944444,-83.8888889,-0.46620347798662665
12109,38.0527778,-81.1041667,1.2738795046725417
36521,41.6105556,-86.7225,0.2590543110807324
62492,29.2105556,-81.0230556,3.012064031573386
27225,24.5552778,-81.7827778,3.06437879279863
28025,34.5636111,-111.8536111,5.499030448606372
75033,41.5822222,-85.8344444,-1.643554836013742
20782,45.5947222,-121.1775,9.078820448239695
58905,33.9163889,-78.1613889,1.4459807962331426
33133,27.7705556,-82.6794444,1.67878127509038
