latitude,altitude,duration,temperature,population_density,is_night,interaction,noise_1,noise_2,duration_squared,terrain_coastal,terrain_desert,terrain_mountain,terrain_rural,terrain_urban,alien_contact_prob,id
0.2985792226324891,-0.8677104103286043,-0.4501978477990665,0.08409451508082738,0.6853964877200958,0,-0.5502874690440873,0.5285187513456798,1.9600188129197738,-0.3822239047297784,False,False,True,False,False,0.95,5793
0.7494788464778882,0.5179203855497386,-0.066349965839152,-0.3370964697102365,0.6747366966331159,1,0.2661292787903239,0.5710376166650832,-0.7077822868789682,-0.25434545408479575,False,False,False,False,True,0.95,4061
0.2967888301847575,0.9517451345750185,-0.57775603947556,-0.21210100070161023,-0.6575061591845242,0,-0.0962720910992924,0.669383146101316,0.6029679896054415,-0.4100091542938969,False,False,False,False,True,0.95,9042
-1.6262379167026704,-0.7086171699560398,2.365020806817751,0.9767776799460653,0.9923914003306409,1,0.0046983132306839025,0.18289146990645067,0.9255952462855956,2.099208937525084,False,False,True,False,False,0.95,6031
0.03954289634195175,0.3492400994950163,0.8258989730512404,-0.5758005249871313,-0.39557422409292037,1,0.9043797982798466,0.16675892313395602,1.7097303852179853,0.2996653629723729,True,False,False,False,False,0.95,5899
0.03479090717746824,0.007701598572141234,-0.16014370161102665,0.3285682689361712,0.3784049762040677,1,-0.0806154087857491,0.7081720534259839,-0.06673856779208859,-0.2917276465115442,False,False,False,False,True,0.95,9339
-0.5375029522701205,0.34703938811360324,-0.26347287003542896,0.056265827645869265,-0.0752856740277591,1,0.007441753926049603,0.1594858510860353,-0.8978166931681302,-0.32831704634912795,True,False,False,False,False,0.95,9161
-1.9894206703696409,0.8484030522529957,-0.08894174155355418,1.7019802636560184,1.009439260372314,1,0.42794622227012313,0.5879998943810485,-1.3532809395391228,-0.2637123173249794,False,False,False,False,True,0.95,9997
-0.8471978459456506,-0.7467096929329812,0.06021333112610272,0.2635009307242694,-0.055238464781146454,1,-0.43082471460035304,0.7450518330354006,-2.078559330026888,-0.19761357253311412,True,False,False,False,False,0.95,5152
-0.5265684043050745,1.7078743958875673,-0.793365024222951,0.20729490661858474,0.9309984130215917,0,-0.25896916890929156,0.4065929483215498,-0.5300624375218176,-0.4402888859288135,True,False,False,False,False,0.0,469
0.46930886087152623,1.0141747159545924,-0.7069057619756615,-0.7160857667882673,-1.0571949055910457,1,-0.23884644286897244,0.16037884319083395,0.058024435297681067,-0.43066473760238166,False,False,False,False,True,0.95,1546
1.210135954280597,-1.0008841510988802,1.392981125936508,0.052143544719654183,0.11700729934419327,1,-0.5939531115634802,0.3702869270564697,-1.043436506214844,0.8383943355601889,False,False,True,False,False,0.95,6312
0.7315106226260458,-0.3472876780752507,1.2274450776816186,-0.6587451051551089,-0.8420762190319455,1,0.2912356407244756,0.5111291775672459,-0.20999817884021874,0.6661454168803463,False,True,False,False,False,0.95,2684
-0.3599478089001148,-0.6933928616073698,2.0182611992686934,0.059177279081591455,-0.12401988666388863,0,-0.029186167850731044,0.019186645930273305,0.26027023584445574,1.6005390644673518,False,False,True,False,False,0.95,8967
-0.3022772866627492,0.1273871055603238,0.0971457795357018,0.04260542337702994,-0.5252575359148826,0,0.15721951775818951,0.44521304600206246,0.16690650927033812,-0.17969696962071685,False,False,False,True,False,0.95,6182
0.43696862601814673,-0.8214142564193905,2.68097117185769,-0.8464049551217854,-1.0111459453235192,1,-0.1915665144880822,0.46721778194868246,-1.2406635369845886,2.6007895250091604,False,False,False,True,False,0.95,1026
-0.03762999906978846,-0.9222864182013077,0.06050746417486234,-0.19089360325677482,-0.6390071909247446,0,-0.543829678266831,0.947864089324101,0.24924521385436554,-0.19747331340206478,False,False,False,False,True,0.0,5113
0.9269885664512396,-0.43990443800508894,0.18781207122725713,-0.7549160380893852,-1.381607856256287,0,-0.18970199338369736,0.6240219003951009,0.2927397902095121,-0.13310425471022505,False,False,False,False,True,0.95,8563
-0.48509489191145955,-0.39094006792034613,0.015728148643144778,0.7971500620422172,0.7511321526054184,1,-0.21835265819766372,0.06860630517307353,-1.6852635337148962,-0.21837739231826064,True,False,False,False,False,0.0,5369
1.2099513652892,-0.9161936907299623,0.08618839240738049,-1.0930450288149423,-0.9792158154911436,0,-0.538573042309572,0.33982358406690527,-0.09700876292520953,-0.1850767805294552,False,False,False,False,True,0.95,2355
-0.08018299108914959,-0.6816958975129723,-0.8384257662367829,0.01507628032068502,-0.9051427266277351,0,-0.5639549833685704,0.6118175658270657,0.47517860539505313,-0.4439683580735626,True,False,False,False,False,0.95,7279
2.0449702192366304,-0.5327961801418979,-0.9247091615660112,-1.4726183558001442,-1.554504579389546,1,-0.574206411428594,0.10396813403025373,-1.0344893575587186,-0.44845829211207683,False,False,False,False,True,0.0,3603
0.9713758982007926,0.34196155397672817,0.7758429272301401,-1.3971217521219983,-0.9819503174123569,1,0.85535433397803,0.4848427169505899,0.22972096265392253,0.25907822699436645,False,False,False,False,True,0.95,774
-1.1620765995851547,-0.15273898326198496,-0.4108509297312669,0.7663188876024819,-0.24270213572209126,0,-0.2919290717205421,0.7924935002462666,-1.034644259518468,-0.37217226004960596,False,False,False,False,True,0.95,6774
0.7668267749487936,-0.7121339534791143,-0.7107601681033306,-0.11125173803192825,-0.8471360309249603,1,-0.5444004736335538,0.5153221751603188,0.28799773888363966,-0.43116558710713165,False,False,True,False,False,0.95,8810
0.21397987057457232,0.3807643984535133,-0.9728230582719616,0.19204331223043442,0.41064566516246626,0,-0.574518252499048,0.6089712967874541,1.0715053612797754,-0.44950379684645525,True,False,False,False,False,0.95,3383
1.665474566133918,-0.3002401209108355,0.05523759898658302,-2.2130546722642697,0.4556390311304031,0,-0.14555576907286202,0.6729311192575993,0.3258155558574959,-0.19998036756243728,False,False,True,False,False,0.0,642
0.5048964290611914,-0.8348250622009865,-0.8087473858309234,-0.6312186046186234,0.25139471230234745,0,-0.575723793744959,0.7658055834737937,-1.0068351167112144,-0.44164789376556074,False,False,True,False,False,0.95,4234
-1.784880090380462,-0.4501581250283568,-0.7136051371980239,1.8195990568238694,1.3608130948490298,1,-0.49970409647772396,0.6986144359686187,0.8355523471654996,-0.43153097025851117,False,False,False,True,False,0.0,3816
-0.06029784528151455,0.018997242112111883,1.808069271064568,-0.05494471942764833,-0.7976171329729427,1,1.148122659277983,0.959499628127862,0.7841596350891261,1.3246642934459378,False,False,False,False,True,0.95,4105
-0.5169928344165818,-0.7594415508555497,-0.7520896688194657,1.5350676416302373,2.1354668036612714,0,-0.5587352384089872,0.5222309354190856,-0.4157249845563441,-0.43611491336500113,False,False,False,False,True,0.0,9926
-0.6195190506251919,-0.4942020669281537,0.2227690245292952,0.8304877788191971,0.6122651099959553,0,-0.2180745966014325,0.2139810714334639,0.8522355470506263,-0.1141498590665804,False,False,False,True,False,0.95,1109
2.06300293028707,-0.24964065930967203,0.9506995240221725,-1.3892830462157995,-0.5810214866795815,0,0.29679898441031516,0.9776049653087736,-0.8499451421237461,0.4057788899267358,False,False,False,False,True,0.95,3528
1.9307020699902544,-0.5222462730548224,-0.35275293600390617,-1.3606787474492206,0.5353432679725214,0,-0.4068427000007942,0.9225855248676366,0.5222221744081733,-0.3560537629830041,False,False,False,True,False,0.0,3496
0.5385942677560451,-0.9818946309383597,-0.6188929667583972,-0.3029313155754839,0.24249819737601458,1,-0.5903128653694786,0.15882321174779568,-0.5687940964087548,-0.41740485414124706,False,False,False,False,True,0.0,1421
-0.712614330367648,-0.8363387331019534,0.7285906037426054,0.6765895829482533,0.21341513473456605,0,-0.4213106370102489,0.06778444164505759,1.138174663210131,0.2218013267775927,False,False,False,True,False,0.95,6924
0.17706802036251792,-0.907970302801705,-0.8526464754434933,-0.1866046530247207,0.6398081492519488,0,-0.586605342091622,0.21545366335096106,0.45140061102209844,-0.44493945559223425,False,False,False,False,True,0.0,3882
0.7699722749391845,0.21666419727413544,-0.5524576990926859,-0.3584560949374631,0.3069629494337381,1,-0.2651327381187631,0.20555579410847657,-0.11901102986820516,-0.4050819484543509,False,False,False,False,True,0.0,8354
0.4982242489498285,0.006429047625352611,0.9088302540046063,-0.772503364191755,-0.6563103552797208,0,0.5747807646335439,0.7068022235898707,0.604066992591666,0.36939590460558236,False,False,False,True,False,0.95,6246
0.9814701476840396,-0.9256026020788396,-0.18287526139240481,-1.5896983357327783,-0.9678759665960703,0,-0.5572097132019003,0.21772115949436,0.06800680660703579,-0.3001901608606003,False,False,True,False,False,0.95,4939
-0.27903765955306115,1.1086029333902097,-0.8318799626316901,0.3479198837526607,-1.2239648184598582,1,-0.3827399938683631,0.950318579479786,0.17305131805182852,-0.4434907074271292,False,False,True,False,False,0.95,6799
0.15675644094507424,0.8185201808400893,0.43144275537822574,0.9971429245597686,0.2875964030465988,1,0.9881119430505826,0.3694795220533309,-1.218012658016874,0.010461953982047944,False,False,False,False,True,0.95,7813
0.40448588449048345,-0.8003479215799765,0.1385689392348921,-0.31499976425283305,-0.1216850620954228,0,-0.4557555979681137,0.7910548298916124,-1.0362940327493027,-0.15886991080890825,True,False,False,False,False,0.95,1681
0.4613865029187384,-0.23201010927478405,1.8861912310057507,-1.2957360963824736,-0.3510405731369375,0,0.7560125141586209,0.010655043905440476,0.48170311217537165,1.424871909282456,True,False,False,False,False,0.95,6716
-0.4233006973446868,-0.7672898776056003,-0.6654886465391673,-0.29815594299705683,1.6441427156108739,1,-0.5475561963446125,0.5475143203468078,-0.15233529706242077,-0.42486008637762934,False,False,False,False,True,0.95,634
-0.23169399890564055,-0.16074075163892704,-0.008274685048151214,-0.1500801589513903,-0.5757336002780291,0,-0.08869586470397216,0.4098916931227192,-0.5403468377325437,-0.22921020041145082,False,False,False,False,True,0.95,2570
1.9390484315461585,-0.979643650739408,0.502497028393343,-1.3342835219426437,-1.0534048157645604,1,-0.5748839452642256,0.013171297369052426,-0.7842468314702034,0.05737490390449668,False,False,False,False,True,0.95,7360
-0.8059713873334585,0.1780937420397508,0.2224777781921484,1.3078852957932274,0.5085313669660642,1,0.2810183162610989,0.5904226684340508,-1.1761665952048714,-0.11431005571683737,False,False,False,False,True,0.95,2167
-0.11107716016671648,-0.5902353022596484,0.9583979886234134,-0.45851110011526097,0.7135575782789693,1,-0.10519041955106602,0.2594831641365756,-1.3062543129243487,0.41255464805894365,False,True,False,False,False,0.95,8170
-0.7368479893182782,-0.5473061224886622,0.03382456170641273,0.8074792797344311,0.8981311346106209,0,-0.30976588258652266,0.9059200012559618,-0.12073528280585448,-0.21003843288222482,False,True,False,False,False,0.95,8846
1.7004392503900645,-0.4910557424793435,-0.4318813323521168,-1.6524856311093565,-0.8484056219253945,1,-0.41920113003605747,0.8897890663442733,1.4346002791465018,-0.3776315953775956,True,False,False,False,False,0.95,2826
0.08165883066459724,-0.021472218423750876,-0.5186636549155911,0.6809187013631179,0.6546878836289212,0,-0.3094181763472884,0.5982423371424642,2.777067448690337,-0.39804975839638784,False,False,True,False,False,0.95,4088
0.9279018046747033,-0.19245073997547568,-0.9635354498154731,-1.3270030772851746,-1.0011556840669342,1,-0.5783627690530396,0.6476425068819833,0.4736318980223026,-0.44938329697820006,False,False,True,False,False,0.0,6244
0.8766920827210741,-0.7623950592325891,-0.47640552855160867,-0.31799117577611896,-0.07421764373115787,0,-0.519041795772051,0.34701731120075374,-0.4295715441621419,-0.388531547423024,False,False,False,False,True,0.0,8365
1.2281673986927433,-0.27900261936696535,-0.009878348633650301,-1.3240955890382573,-0.754002706947611,0,-0.16059499983403164,0.796209158405161,-0.8745190478252263,-0.2299246955982087,False,False,False,False,True,0.95,3942
-0.45445032827737064,0.07345784208509128,0.1732797772012508,0.2588836146417542,0.4900789623861835,0,0.17112418957159864,0.26950200586087525,-0.08788511622580553,-0.14082178881081892,True,False,False,False,False,0.95,9180
0.15563676034431487,2.0637455487151932,-0.7368329180469111,0.26211087033932834,0.2946258406146272,1,-0.10934320213499452,0.8594252339644564,1.3654255089331857,-0.4343775763336849,True,False,False,False,False,0.0,8076
-1.522418167033709,1.5444015507640105,-0.5979684865140754,0.9630284592905066,0.7471237056947239,0,0.02366699022546428,0.5194872026268235,0.5814830502803338,-0.4137383726359995,False,False,False,False,True,0.95,9196
-0.7305721884948402,-0.8504824844733416,-0.37589195287203786,-0.047191641167330316,1.1663513133842403,1,-0.5377201710453788,0.33177288488117707,-0.23697849968625895,-0.36265578279962274,False,False,True,False,False,0.95,4129
0.10597547714755078,-0.8677327234153065,1.3307355111293435,-0.7360881200001359,-1.9083290901726553,0,-0.40525746533295415,0.34282247162703416,-0.5069674739209357,0.7721746597985931,False,False,True,False,False,0.95,1173
0.38578601800057516,0.12862708326510008,-0.7424850908522432,-1.2911722789342384,-0.19993961076612865,1,-0.41972155139616873,0.8198330548418784,0.48107032739394306,-0.435033450012481,False,False,False,True,False,0.0,8669
-0.003412665561296662,-0.0796416809850432,-0.36883789972377573,-0.5026762760378708,-0.08206057460883563,1,-0.24226050498915613,0.9612514744394496,1.0168841893639242,-0.3606687084698299,True,False,False,False,False,0.95,4223
-1.9026885427849307,1.4711657013175852,1.2446127454464553,2.0727646872300647,1.4639016502606954,1,2.780045992798152,0.07163501422635787,-2.342642538072096,0.6834348805903627,False,False,False,False,True,0.95,4835
1.4613268736048335,-0.8362109339999939,-0.8959937987031447,-0.7953604645260669,-0.8416796605513753,1,-0.5846624354490682,0.540109466263552,1.3360673039552224,-0.44733680859866753,False,False,False,True,False,0.0,2577
0.43258246749505497,0.12387997777330463,-0.4434074860017167,-0.18541782864807288,-0.3454473027719004,1,-0.21552015588956017,0.34125911297588984,-0.1047719757484508,-0.3805390775132589,False,True,False,False,False,0.95,1990
1.162230366373765,1.1740336868866899,1.4225599113516063,-0.08985674447663661,-1.059713472992526,0,2.6102168672286665,0.45604588754323605,0.7318602782277556,0.8704740576240081,False,False,False,False,True,0.95,6974
-1.8960689320641695,-0.03797151417688878,-0.7384231121644507,2.2639176521724447,2.1576015882086477,0,-0.4431514179476405,0.4304172111861997,-0.2921468553829596,-0.434563557818822,False,False,False,True,False,0.0,5837
0.5012571815450688,-0.1859468712167017,-0.46897874906787973,-0.9310377101712335,-0.5141702851884976,0,-0.3326449835334695,0.15990607138013135,-0.5008570017395841,-0.38677553015658417,False,False,True,False,False,0.0,4533
0.45181960107449903,-0.9920065385093643,-0.5655065619267066,-0.9539659373284222,-0.7314893348059587,1,-0.5923326026455117,0.5491901908133308,1.4356753043744501,-0.40765944223550915,False,False,False,False,True,0.95,3210
-0.14865599197701307,-0.23298166560968986,-0.968848124280879,-0.45472261279195675,0.7115935641459085,0,-0.5816733238498943,0.032184195041238484,-0.8786404686192117,-0.4494569871203817,False,False,False,True,False,0.0,3856
-0.4394086847523749,1.2481460113006622,0.7177118358310002,-0.7123400810134375,-1.404076513486828,1,1.7539054858377714,0.6402147187362562,1.6982389277865035,0.21336178036632203,False,True,False,False,False,0.95,2629
0.19336572467899413,-0.8813609119165998,-0.6071657619145538,0.6070771411165656,0.13772200954214722,1,-0.5663126752553712,0.8472226748120991,-0.5560137407222671,-0.4153742831836361,False,False,False,True,False,0.0,7804
1.3258062011706733,-0.6166895558280818,0.39855447940136646,-0.6829170405575455,-1.549679316366411,0,-0.26785757199690874,0.4250924005807496,0.2768932465073156,-0.010481349747870239,False,True,False,False,False,0.95,1411
0.2304444909102996,1.1294568072897155,0.08452344138800007,-1.3953534397784944,-0.3138302201859999,0,0.8084109731495197,0.5200363198536851,1.3506693415423252,-0.18588949191716994,False,False,False,False,True,0.0,8258
-0.3128793688541969,0.32789043033886534,-0.9692304444696105,-0.39657363339079615,0.013444938254918019,1,-0.572386852560715,0.4423939696037861,-1.3756146390579846,-0.4494617991475205,False,False,False,False,True,0.95,7387
0.7031645577414193,0.5779108717777137,-0.7607063251273155,-0.8556250035262705,0.22405656385863082,1,-0.36763224694329627,0.903078522058908,-0.5746091971817361,-0.43704973231144917,False,False,True,False,False,0.95,4304
0.8933205639649557,-0.8022263788175962,-0.9936363612876623,-0.7755440248330462,0.39787950241306297,1,-0.5944199611942141,0.7507805194666495,0.5341351898337554,-0.44963255530996704,False,False,False,False,True,0.0,6751
-1.3959668472061328,2.187535554759356,-0.90027836126197,0.607183371153334,1.063490632902783,0,-0.40711301144866757,0.8994477113849189,0.3637940579160109,-0.4475277477470598,False,False,True,False,False,0.0,6556
-1.4783798528721257,-0.9054890688449962,1.6688571159099963,1.08332136469872,1.7745516260612617,0,-0.43900736145352093,0.8705882120678313,1.8539149984873975,1.1529186124079074,False,False,False,True,False,0.95,816
1.6698900645522918,-0.07191055498607614,2.1157833285443584,-0.991726026160539,-1.1869467055202845,0,1.1670253329886389,0.8950658691870974,-0.14585642272769378,1.7353030345712661,False,False,False,False,True,0.95,2405
0.7326901749281528,0.35537751424798353,-0.9526519390202803,-0.7855783912394876,0.46307196205332574,1,-0.5582260092237704,0.5384959313115502,-1.9092738702262324,-0.44919258574138915,True,False,False,False,False,0.95,5398
0.3926773495547524,-0.9314448548022892,1.4870509498453346,-0.1698017476147511,-0.11013783778588368,1,-0.48889193997424846,0.9577981575704624,-0.9916446837516548,0.9417859859146474,False,False,False,True,False,0.95,9957
0.021678668975248675,0.27767438257328064,1.0172994970379552,0.454850187747469,-0.6707716342158776,0,0.9740241781708272,0.48432477904308013,0.7795463623221925,0.46528108272317903,False,False,False,True,False,0.95,2132
-0.7911901694887477,-0.5955189111716525,0.22151570337188484,0.7097518208266588,-0.9125398691090206,0,-0.2936306161890688,0.14526976238405542,1.2346019275767963,-0.11483896183731192,True,False,False,False,False,0.95,1798
-1.8096682808176787,-0.8800654193207945,-0.5297461952708761,0.8823929032166598,0.9737887895627791,1,-0.5602816061849066,0.295344149734293,1.0599627905435116,-0.40041267997569296,True,False,False,False,False,0.0,3091
-0.4750017841536187,0.16905260305742698,-0.45158817679477464,-0.4036559181707115,-0.4251538385354926,0,-0.20612545069930352,0.20165778302051396,0.13485401708165334,-0.38256630884103693,False,False,True,False,False,0.95,4185
0.7912952313175615,0.27099705590632145,-0.9706090412153029,-0.9716540150923567,-0.15662392819753326,0,-0.5744151442755756,0.9362816869084643,1.5190769245928835,-0.44947860325505545,False,False,False,False,True,0.0,4565
-1.2298034697239644,-0.0002140868922635356,-0.9693197778476784,1.1857288980029206,1.5873716266533773,0,-0.5779784642435807,0.5009983187040695,0.5434470804524509,-0.4494629140298323,False,False,False,False,True,0.0,5031
-1.286596135815098,-0.8885211017788494,-0.7107025813825882,2.2820240429054985,1.1200264964475792,0,-0.5751334163447707,0.07023836297068065,-0.6330349243336815,-0.43115815347539194,False,False,False,True,False,0.0,8049
1.400152684730768,-0.663664216101506,0.5519241532907466,-0.8012853696661986,-1.7176247598954058,0,-0.2762252539891093,0.9667972646025114,0.17288441173658206,0.0913516159707805,False,False,False,True,False,0.95,123
2.7130476720604917,1.100291495025554,-0.7780593075769023,-1.825709056769573,-1.9743107988221642,1,-0.3146975835965464,0.9913163774926115,0.2920230359343017,-0.43883072914110693,False,False,False,False,True,0.0,180
-0.801648459301213,0.35085013349240174,-0.8915369595481559,0.5526176399247777,-0.02073412961696679,1,-0.5080241139757401,0.6411894999241602,-0.13986451307691752,-0.4471294065826915,False,False,True,False,False,0.0,9251
2.629831597815115,0.358864189601399,-0.9648374581397884,-1.6099384032935116,-0.8507194323654546,0,-0.5682253739271991,0.8113642884912253,1.6813452326522893,-0.44940253422360554,False,False,False,False,True,0.95,8096
-0.4628587184778429,-0.08784552953338924,-0.2769127698520907,0.029265170140230026,0.611316415497667,1,-0.1942591676874558,0.6625541768999021,0.8796401129071565,-0.3327222856110256,False,False,False,False,True,0.95,6430
-0.492833419544588,-0.7271848404258994,3.1743684413019957,0.630727210785754,-0.6033706435798082,1,0.10186440756529262,0.45786922549101894,-1.6694510016342072,3.4741232629533667,False,True,False,False,False,0.95,9738
-0.11228313219865547,-0.3431523597672745,-0.6547292416348706,0.4022488721695431,0.09454173465544659,1,-0.4576421417648743,0.7927514042004659,0.03116859778797753,-0.42322554883063934,False,False,True,False,False,0.95,4993
2.24690488608693,-0.7318118404168983,0.7777339175447543,-1.8846637629864762,-2.132288986226551,1,-0.30341737662287155,0.4238345496333623,0.009881290359578795,0.2605909670138352,True,False,False,False,False,0.95,1158
-1.9337633085778696,-0.09638339075679575,1.005600885727268,1.2835902026880763,0.46489323446742137,1,0.5088062613570119,0.7912573421874602,0.03545835841350199,0.4546843961846617,False,False,False,True,False,0.95,9004
0.32419746896228735,-0.38547633705545914,0.5920469482815934,-0.5332538404716858,-0.671439282224397,0,0.001184267655476623,0.7345354249003002,2.0241443279940667,0.11974267448601879,False,False,True,False,False,0.95,1533
-0.15199508463289538,-0.8327478696605456,-0.8704875173682817,0.08373379767454836,-0.3968261094672813,0,-0.5818290154763659,0.25443623649526625,0.9208564532331273,-0.4460287845018923,False,False,True,False,False,0.0,8993
0.5448592122181429,3.128825925733685,-0.5200234626857843,-0.6019053684741761,-0.34127089507700303,1,0.6046086605548131,0.3742560002328862,1.7042723409605716,-0.3983426660377718,False,False,False,True,False,0.0,7860
1.8439531392687554,-0.8050200847957675,0.10330241896597273,-0.9084142739116429,-2.031190059249389,1,-0.46320473505216675,0.3550532268894915,-0.44818498824375325,-0.17665044889734452,False,False,True,False,False,0.95,9111
-1.587151396175123,0.6284263379976857,0.35202434983560965,0.9888425408102176,2.409420120593957,1,0.7439605577097409,0.3718452040838621,1.4597439003111912,-0.03927848654467449,False,False,True,False,False,0.95,1536
-0.24856775240722923,1.2716808968107933,2.030832807471546,0.5089217502236996,1.6679476486310654,0,3.5959986857285315,0.09041355262545347,2.5238870168037364,1.617670698578463,True,False,False,False,False,0.95,9260
0.6265364751043564,-0.8846005822352996,-0.467220494445153,-1.3684562883862674,-0.45183417838597645,0,-0.5571219153320506,0.001021975185524715,-0.3915656993687041,-0.3863561596204655,True,False,False,False,False,0.95,5518
-0.18176914051192666,0.35977554617361746,0.058891380284844086,0.2903396746413297,-0.569771439047564,1,0.28032669163333196,0.3271623535861,-1.0716045035915664,-0.1982434710568241,False,False,False,True,False,0.95,2606
1.4951319185585648,-0.15363193090894472,-0.7437819359383125,-1.2705622072420415,-1.2976264474470525,1,-0.46412452966745127,0.5536957493015386,-0.6766445467763761,-0.4351819026879178,False,False,False,False,True,0.0,6128
-0.17443691702875436,-0.7591486903044319,-0.12456864020177083,-0.1897612070722361,-0.09340763281546265,0,-0.4660973390886612,0.12879790565318772,0.43384654795292704,-0.27801599162282187,True,False,False,False,False,0.0,9142
-0.6125492339004478,0.15774287082251906,0.4704026144596947,0.9632926913866682,-0.0208499920271555,1,0.4409051798565782,0.6153868679799862,2.100602209607987,0.03590288324991511,False,True,False,False,False,0.95,7459
0.1862410693456737,0.5051761119515465,-0.5568502039320523,-0.39355428465744124,0.19418419639040072,1,-0.19107718650152863,0.940100349382989,-0.3207871408964717,-0.40595815814629177,False,False,True,False,False,0.95,2178
1.2072472541114738,-0.7225433624789462,0.21286086330747722,-1.1284883067866887,-1.7086707283525675,1,-0.3893424479062205,0.08733023403368523,1.0664523446296412,-0.11957824010118959,False,False,False,False,True,0.0,7991
0.6170364772948721,0.13586472609345154,0.6861646284504318,-0.4613521054607438,-0.09606175539042598,1,0.5707789108603639,0.5954147873933457,1.5216594871648113,0.18918986261858708,False,False,True,False,False,0.95,2352
