id,sleep_hours,sensor_noise_7,sensor_noise_0,walking_minutes,sensor_noise_1,sensor_noise_3,fatigue_score,meetings_count,sensor_noise_5,sleep_interruptions,sensor_noise_6,time_with_friends,sensor_noise_4,stairs_climbed,messages_sent,steps_daily,sensor_noise_2,persona_class
1209,-0.6882270012470697,-0.4367191734030272,-0.6052376063964122,0.5470118395076264,-1.3007857576123079,0.1310265815368399,-0.33391957396857025,-1.4138330965217945,-0.45680078827698983,-0.25331221460787423,1.391017836284979,-1.437836986672914,-0.477775547990721,0.21189518747059605,-1.226670503116876,0.22871183608869702,-0.4629458670240394,0
278,-0.41846623041762177,-0.07227861112943036,-0.7066755138859157,0.6514874565927732,-0.25191772205116547,0.2513319138308109,-1.1098021350793357,-0.25066977765675,0.1273865511139109,-0.8118902290472287,-0.750251674611615,-0.4681909420848488,-0.4224566444148316,1.3046724799186675,-0.211870756490376,1.451710171763816,0.4543365030451948,0
1967,-1.16066807962741,-0.2354416022610062,-1.1924831309589323,0.2613972110919098,-0.5771631758144851,-0.27925672802191903,-1.3747588056252869,-0.36684440084166825,1.1814295165146573,-0.49039787563204124,0.13681756422597033,-0.4117380986846685,-0.8522034069223922,-0.03939306832013177,0.05704700418139776,0.16363078838397704,1.0162431932180667,1
1290,-0.8215365565577795,-0.7763653576940787,-0.16256800969280905,0.753560940725293,-0.15940114583237994,0.6400406915527936,-0.9940963493172585,0.9029041963931881,-0.8335887780360174,-0.2914644733262469,0.14045317651239536,0.8166143137335343,-0.22132181421032843,0.0029260912509618264,0.6308568081184645,0.6833761962642908,-1.9093314775874923,2
1014,0.8488943351839704,0.03240821982423724,0.38096185717883885,-0.9231981098625592,-0.83001945061577,-1.019204919649232,1.3985889307369745,0.43899847364097716,-0.8645353151032883,1.244569192356738,-0.5586953998452515,0.1838556090387381,0.051880729295031965,-0.6686916240855649,-0.10094692270791511,-1.0706409957660745,1.8889882136236167,1
1406,0.653043685668168,0.4336708625862947,1.6534632279233175,-0.4334732294825057,1.2626529855977506,-0.36231880202337674,1.4166915470849466,-1.3964249291345625,0.6879721330580653,0.5132306603076008,-0.568233265598333,-1.5722372921821797,-0.7590907756728349,0.10210373379175061,-1.546321254530094,-0.44633325119615996,0.34458834765612395,1
1762,0.4216446605864431,-0.09981558610382546,0.6422172894524637,-0.9496602930528317,1.4853729567873464,-0.4876135478765502,0.6063096992073131,-0.5371498324535257,-2.39122753255542,0.8908574523872983,1.6006904966839457,-0.8679743034745151,0.2559090488514526,-0.6461296913959684,-0.902985942927803,-0.864543322305668,1.3638153884891353,1
1719,0.2896967633460611,-2.3719223308860378,-0.5109780635161362,-1.4114846536581092,0.6580193443638774,0.40321931053225785,0.7884949788527689,0.4685572147450318,-0.3896531409022785,0.4370610432789566,2.597411841432606,0.5276739001214918,0.4672117833089807,-1.2196255777484308,0.20926241467790885,-1.6682475438375866,1.6377245549918655,1
1559,-0.722109101735367,-0.6145518436267603,1.1072952931986813,-0.28198257399495263,0.2831398530560002,0.15772335763370007,-1.2268415621696316,-0.7955419886536794,-0.10255021836669004,-0.932770088888671,-1.2711660486967573,-1.4356771980615204,0.888652607194921,-0.7040085750730883,-1.3715589965935489,-0.099676185510109,-1.0133230076326558,0
782,0.8474499118277476,-0.3549675629419061,-0.957661114027176,2.1498627130280172,-1.434174142523057,0.9130268968292327,1.0160755974576199,-1.2108491217688677,0.6991720859351274,0.368188674099745,1.0508039117638954,-1.0324336929135742,0.9209254794481379,1.607272390990561,-0.8423455458778141,1.3738946519717556,-0.8638049500185812,0
37,1.4778195183841862,0.20380700619307407,1.021189493801152,-1.3011558534419234,-1.618388366474624,-1.8645494833922944,1.5055182339224844,0.16623935438510454,-1.7358918262580079,1.032867875707609,0.6859273082492615,-0.44427400689936614,-1.0942104559833499,-1.2017579411775121,-0.23691312489323327,-0.8056199463584557,0.7120748319385211,0
922,-1.5684622922452127,0.12787207151545724,0.5045194572057273,0.3222774753811057,-1.151697863418251,0.7221372659725718,-1.643553803531889,-0.13885497166394029,-1.4010865789974365,-1.0753452614350791,2.0588989334384515,0.34701115062623256,-0.17993626292917836,0.4581046186611908,0.45368401631269917,0.21518210027276213,-1.0065285463614138,2
1722,1.3815517999437326,-1.5926711999320855,1.081417902930697,-1.073841847406678,1.7627843274965713,1.2204250437782804,1.028099903480852,0.3738868729501873,-0.688747756266279,0.6103305047883113,0.5198006759887073,0.05000625561232391,-1.0903071397086832,-1.202202426169565,-0.2579321217336681,-0.6172027339387433,1.2180443521824065,1
285,0.3823635539102801,1.0753263094295618,1.1482072801984968,-0.38206981229668724,-0.14845619093090515,-0.08817059256739312,-0.028371938289803833,1.5597336417674272,1.26742269495864,0.0786191455255641,-0.7056480655056492,1.7172151411410055,-2.232553926669766,-0.2504913944338012,1.8644373377744476,-0.658766029444886,-1.4886732610060593,2
127,-0.22008139347740113,-1.8703040480488977,-0.23497801449341696,-1.062579122711287,0.20734791679207704,-1.1987190680186768,-0.1375377564696485,0.32730935255317045,0.25865774180653356,-0.305032945040963,-0.9636160126179222,0.05757314876476072,-0.573898318988514,-0.6873832941658464,-0.6325379245274153,-1.0440531422155102,0.18997020227305722,2
355,-2.111688777286259,1.8691265476567591,-0.802670828687946,0.5623717476919612,0.1985366301126829,-1.6525801830233464,-2.79450898105016,-0.44202840811288147,-0.7629277049158304,-1.6050817929768382,0.3595100452258407,-0.1120742210360115,0.24384690021328798,-0.1686761361242145,-0.40143600350874387,0.3292352120356899,0.4279428042383947,0
1010,2.5782319599910406,-0.3555677370889212,-1.1029336587852534,-1.6476276005843609,0.0786459241816492,-0.09533777097300156,2.7230457805345063,-0.0015467101907833958,0.3114892983919865,1.7884711769652208,-1.8973521856451494,0.39373648769325476,0.06567631977058735,-0.958593513896508,0.41918556493077047,-1.756358090748047,0.021036143480130474,1
252,0.48680156982095824,2.2864679269758357,1.762201448790181,2.2769725775389285,-0.30751005832427214,1.5732545851272686,0.6276557119987074,0.3947175816663444,-1.242451134350375,0.3592508369859536,-0.9325931528828654,0.46116789455444657,0.13376310377269732,1.3565543559596396,0.8472110930091661,1.961246568988876,-0.34386334692050263,0
1680,0.01995971492413573,0.23454689882099913,1.486533099255932,-1.5255789109052869,0.5243018505118624,-0.3305206589480768,-0.5326193432405927,-0.0417345201092163,0.39693500964271855,-0.42219013229061575,0.35701241615198714,-0.43264953016212054,0.4283396798250418,-1.3291330739815308,-0.4740357029872202,-1.5622638748340507,-1.4383523333167447,2
1390,-1.137772277725613,-1.3135679314209179,-0.34724398333708834,-0.3285624140957611,0.49839168474354706,-0.5466895735237378,-1.632972874744573,1.500813265408705,-0.28734447568354304,-0.8756590913315709,0.9922045257157448,2.2923477275112725,0.9912221880494576,-0.574414557876198,1.1047030105281797,-0.7130068076365322,0.2977981679429343,2
447,-0.354239931735447,-1.8121265086328495,2.0227548128740014,-0.4521151923825214,0.7855217009121037,1.0231083463913953,-0.35484986058290474,-0.05213434535537151,-0.6980727272421018,0.059782461094022965,0.5578941750728678,-0.06021617859735967,1.0542262606342057,-0.07051404336278519,-0.17490844179768827,-0.28579120129453367,-0.9875308144435018,0
1310,-0.0228389599835902,-0.1561051557740263,-0.9645893739445153,-1.1809643694887006,2.6987169898898653,-0.4190399462296813,-0.1113212777121807,-0.8627653211157632,-0.03565973103800807,-0.0009407708439848061,-1.1513124273232533,-1.032531993446738,0.4615874653465612,-0.9926924199775817,-1.461907597062602,-1.4416581744224362,0.19379902849177966,1
1923,0.9130760646218012,-0.2695921080735027,-2.0078398230193537,1.053650060413585,0.7133530568794273,1.849728827898956,0.888219821250789,-0.6876426015705861,0.7161102323653554,0.10063358294910318,0.20231866941631382,-0.7333429332993235,-0.04980252449101679,1.0918509527706672,-0.7595020575285598,0.5232345175841023,-0.6360026343977543,0
598,-2.134606327025974,1.4447359381061253,0.211045520667232,0.8773946585738811,-1.5180541993858732,-1.065159023714911,-2.596207854357219,1.425321676342075,-0.5920777676410975,-1.744333404254701,-0.16624963520631128,1.8819953628265245,1.3860406677078836,0.44620447784724254,1.1493638155311414,0.29908418009420495,-1.6922703182653593,2
847,-0.6629993188905833,0.7505956281138543,1.420791527413573,1.200390551620093,-0.4813512008599099,0.44742240703576724,-1.1866325987154254,0.8707344886431908,-0.1298737040743677,-0.6885528681338215,-0.7134717201765752,0.9035507488706355,-0.33985479930595697,0.22141209472958,0.6352522230827794,0.31093761537184916,0.6791581038868931,0
399,0.8787876606492636,-0.41980860774416723,0.40310993985133214,-0.8209059422331464,0.4377123603741023,-0.0512448080364974,0.8489451743803014,-1.2237593788776784,-1.0655811561868833,0.7011580730409169,1.5051533841796465,-1.235098108037437,0.6990150078055858,-0.5004507109404606,-1.6374907075710434,-0.7097877277121092,-0.31707188676775244,0
1234,-0.35005155730911097,0.18590999493926896,0.18957369416287068,0.30300786903720406,-0.3249946422365835,-0.5631658532600368,-0.15365422158712655,-0.7429460254796352,-0.19011161719258576,-0.3356461777578757,-0.8336819636626183,-0.6146076465236635,-1.142535401878337,0.46011719961882985,-0.8849686557651921,0.40810863529911756,1.1276854212491345,0
1168,-0.9626724108954318,0.2085566518607832,0.49219844060642215,-0.15375768090430325,-1.3909897527417179,0.3428331414857675,-1.1125982086485844,0.7748313210817765,0.29651683617251823,-0.7582204272145026,0.1518194413179802,1.4193209540309684,0.022221756838757645,0.00438699806050441,1.3704317433817814,-0.5601494228060531,0.9509914692988104,2
335,0.07543077443705931,-0.20097468260430984,-0.39338007358947663,-1.5838897649414752,1.0195864175901883,0.4936743719428874,0.12160980603751859,-0.43985241804538155,-1.8399613063611135,0.007865887342390132,0.711901547932619,-1.3365128377683648,-0.10512621867139585,-1.1245073520747015,-0.9752939054322622,-1.769449428152018,-0.7449330371514816,1
1302,1.2440566680316685,-1.5449255541180635,0.7591190613482472,0.6858463698886811,0.6824984315967533,-1.4262280038595097,0.8187546557666625,0.17073496072502736,0.6776727344639489,0.8657935853746596,1.4566097430103098,0.9806580513499945,0.8313729314729292,0.5552282700197692,0.6686114020010145,0.4803639054000733,0.766957568714776,2
1271,-0.8816771865403517,1.6844720456406934,-0.9156836951737612,1.9945696689475239,-0.4065951755241627,0.5341604877751113,-0.3269705430260633,0.9126066488492005,1.6278786109198733,-0.42706410799785277,0.659089045769682,1.7453822256239042,1.0543764099101958,1.2880911362481982,1.265404931009046,1.7608426717368668,-1.791183150717329,0
1317,-0.9023916118471237,0.16712717173577163,0.5558642090990629,0.2886061160187214,0.3716384894869195,1.420596274722949,-1.2900400986321245,0.9835955056809164,0.9413892528547549,-0.7188192759166664,1.3070910111621783,1.7663818112086478,0.5528101988448634,0.2626029278812081,1.5887990256925322,0.5335769451285085,-0.4159622212982152,2
379,0.07937858642241621,-0.08532187393191794,0.8262384372443394,-0.9579899732702202,0.8330185296212462,-1.845799900420517,0.5430038153040764,-1.071951364585242,-0.5530036615515798,-0.4079076300228169,-1.43606992285352,-1.1446663051841397,0.5620441400344359,0.07757365202468403,-1.6420032095627575,-0.5958558472967818,-0.48719226644026625,1
891,0.6128321599968524,-2.1249096555814733,0.30910184347168634,-0.8703627491906087,1.8594517516870523,1.278800244383269,0.7098680849200844,-1.4270032840013884,-0.7909216885443803,0.5579707365887816,0.4046132212159071,-1.5198351439519986,-0.5551246690952026,-0.3641058291123476,-1.782104441953217,-0.840235242206329,0.38054477934070446,1
1318,1.3012829204197738,-0.7641650158181347,-0.48635931717624037,-2.134347545071157,-0.5754378443989939,1.2372609327869362,1.798134312610258,-1.6282317589568311,0.09293910843724024,0.8672366820076863,-0.10298188325424121,-2.104733865558151,-0.001307777430703948,-1.2911240888328193,-2.1007726447970727,-2.0259886700790304,-0.11658493591911696,1
768,1.3010403744587116,-0.6611837000386143,0.4527396883444347,-1.5555766889743208,-2.20885617966597,0.7747718432115515,1.5069207898354582,-1.5754125546031728,1.0943928817301192,0.6986124210991533,-0.7068059855717972,-2.0000800159056107,0.40038748154872955,-1.3607969715176749,-1.671703662816595,-1.0701170238188946,0.8862228620608652,1
1807,0.03847970669759304,-2.0268075691015826,0.1350068014099521,-0.42863921114079295,-1.252943130980742,1.2802179861001273,-0.2918634435791405,0.06723885826361675,0.5103904052615297,-0.2831734815856459,0.35162021582984043,-0.31275675033398453,1.1668738348254042,0.20731551123274874,-0.04925433014822332,0.06654037137636204,-0.13634784988823664,1
117,-0.0804313277960326,1.231181591416411,0.3629297389568627,-0.02201767292251436,0.8555565281721951,0.7637119213395795,-0.19301980491216744,1.1344820455723046,0.37048878709559746,-0.024568034272659273,1.5068426113852955,0.919839147997035,1.443102014502811,-0.2689654007779125,0.8410861071846094,-0.17347218768491704,-0.20786993742779605,2
1961,1.7363778781651895,0.13907771761253732,0.4971394185896637,-1.4574344609849137,0.7400771128429109,1.0290942410209682,1.9903082076002412,-1.3296420252087393,-0.46607672938288114,0.8018933477447281,-0.9306637188267569,-1.8144719739386037,0.909798383062696,-0.7793095872043565,-1.0546511511523766,-1.3001999158365742,0.14454723596829458,1
247,-0.9246979256962293,-0.25114617929208666,-0.047439247476067675,2.199736771872056,0.1617454329666036,2.1734384583955917,-1.4803772509360706,0.6506749807657614,-0.9100506506190228,-0.6134384840347213,0.7073715755009473,0.7597665570431514,-0.32387029523465977,1.443479155504682,0.9138936142231917,1.8376450222713676,0.1700541615798145,0
374,-0.7851838206070909,0.49097338995080253,0.18100476116719894,1.3147771249699742,-1.2042226660064455,0.5337233677588661,-0.709925882546752,1.2224903298615928,2.2315060943912,-0.29134726092332086,-0.2792984429318849,0.9916705453585554,-1.2121660006636574,0.4921265701809136,0.8094971912804225,0.5119825488624401,0.5847365333247866,2
1669,-0.037954106125690196,1.436327788515242,0.10769065038556988,-0.8207596596551461,0.3379269508950132,-0.6939701846262885,0.29388522627508357,0.2020482935525224,-0.648136338106892,0.24588773486256355,0.08050633854010598,0.7244285426822251,2.58942660660388,-0.36764561421282516,-0.05464993003105195,-0.12439266637482127,-0.23700191496421147,2
281,0.7000622562366515,1.232522886257083,-0.8172275256330216,-2.392183099012911,0.001737125890682154,-0.4555382847366319,0.6923043289995497,-2.35414589683994,2.4000807583476185,0.4305276456019266,-1.9405799778619113,-2.3688512173434617,-0.40924814789921293,-1.6250490441304228,-2.9285155176379667,-1.3568598015677078,-0.014509918388057284,1
832,1.1178701472611363,-2.0550416852775504,0.8155637206624808,-1.7744735022339384,2.363240471917498,-1.0861174567540721,1.7270433523180506,-1.0886373836305852,0.8457430664435226,1.6019820384348367,0.703459132903896,-1.4762911325988204,0.9949346556099338,-1.4029002625127225,-1.3638935317110263,-1.1034771503690792,1.2757940823546503,1
1873,-0.8472331499198005,0.6632652978581994,-0.049710774698647646,-0.5648313708788661,-0.9593616662565649,-0.21465125793770398,-1.0164419217525196,0.1687098180617876,-1.1010999516961177,-0.8375345093070314,0.15795174640749018,0.6454755979138476,-0.4644503169525389,-1.0757286747408108,0.14973399205848772,-1.2116220802813853,0.09602128384811984,2
444,0.544995366957501,1.7227002636522848,-0.7588866078976103,-0.7286642445294822,-0.6182740847024535,1.6399288161803287,0.8049355520462376,0.16212402717747912,0.9340154367253002,0.8521942040770035,0.5683354833506628,0.34795551235302535,0.08073724966900792,-0.21324344500760736,0.3195963934133713,-0.40627812596886226,0.23175810520281678,1
344,0.06254072745959627,-0.29699057142798235,-0.46666856955709607,1.5142736354365482,0.5844808204699021,-0.45273759254281193,0.7453220364831448,-1.0823582387433612,-0.004059502710529907,0.6744359740657375,0.13541022475122927,-1.1409541689966463,-0.7024287686632099,0.9181287462645591,-0.6885576654186537,1.23265888635111,-1.0000590596448673,0
134,-0.435744912050588,0.5223204190509148,1.3482351068281389,-2.02456838678955,0.2948887645389004,-1.7252185950132546,-0.802435038359412,-0.5552086733962295,-0.44957024021402237,-0.5345279355439658,-1.6583436943555845,-1.131880990723891,-0.23703288187389265,-1.0826615176858323,-1.1040481581406072,-1.3121899928899323,-2.047589271482304,1
1221,0.3929288155489728,-0.8752191175101132,-0.18048978867265256,1.5108822077325337,0.43318183078511574,-0.44031239408970085,0.6815863060357439,-1.7279079183459356,-0.7994311163583493,0.36442022145392006,-0.30343730469451474,-2.4426402324233987,-0.3744837377130308,1.1445920502637195,-1.8614861215139131,1.0679121161784384,-0.41115292673516884,0
1017,0.9803193600831395,-1.383087015913084,0.9518003365089319,-0.6074934253887745,0.823317951775014,-1.6777981022783872,1.7169164792808747,-0.08137916128829964,-1.0406607408492436,1.1291312167541814,-0.033230323705809514,-0.5412315604067994,0.8683896366441906,-0.33427912488807915,-0.8769611982171763,-0.3085623575277087,-0.469682100347495,1
75,-0.7726299270411903,-0.8516086798468714,-0.013845848362830536,0.30656542343405735,-1.0452523849590778,0.033283008602781175,-1.4395765765019668,-0.7932029602169355,0.0473394034653178,-1.1578550952665172,1.0136995777295208,-0.7704366847812745,-0.9919673543994914,0.5328969247212996,-0.3866338397977036,0.08845697176761891,-0.2129289553147211,0
1376,0.7142106845952078,-0.48163302959320897,0.46116676477351143,0.3295090700912343,-0.12896016732558827,-1.0014517480805143,0.9093619265914239,-0.35698627190576016,0.07619570907547965,0.4662164284567148,-1.0425396513646314,-0.5566205857535349,-0.8229397071259792,0.2687444779332152,-0.05603522335346888,0.22610868147653768,-0.04942267967736986,2
1184,0.7976604395783528,0.25983730149377904,-0.0790748152628356,-0.32595168046899703,0.9432105654472299,-1.3407856674764764,0.664236197247519,-1.047794865771256,-0.8172437602800985,0.16478784253376422,-0.0025419950034390125,-0.8636810733768027,-1.0003557243905883,-0.27190787872541167,-1.4284352142415762,-0.13631537417779968,-0.4800524851715377,1
1104,0.2819803379648188,-0.15631134747223388,-0.8709545089790566,-1.0428776647735436,-0.6599202672573723,0.1191287224448039,0.3842122528009143,-0.22500177169285,1.0147407760676095,-0.27195009184253793,0.3366881084969893,0.28611641472024235,0.20256264433170545,-1.1874196007704656,0.16829108846551025,-1.1332044149237055,2.011757867258598,2
456,0.5595891786034604,0.006159228062232128,2.916202577533427,1.1537386490186543,-0.3569341628434746,0.5770401132618533,1.070021060222751,-0.3782499734917457,1.2670164494214144,0.9346249037628662,-0.7702968644036874,-0.8971843001982518,2.5435606010468503,1.054873983557087,-0.6761837234245144,0.9467232720705281,-0.11833962674372245,0
1093,-0.729085523800557,-0.5011298842014649,-1.4716479476306472,-0.03829772685307731,0.3403425659160639,0.3823550409214328,-0.986036088132183,0.2996330972099337,0.7470859935275763,-1.00536558807227,1.5624121386871146,0.5451609220091002,0.2987902355697766,-0.2059243536530802,-0.07970569912818169,0.12196656790669569,-0.0338154875490854,0
1535,-0.7777487167223762,-1.7741942735131664,1.9591372732726449,-0.43296656892132906,1.1427469082606831,0.1758183071507087,-1.6047051287303278,-1.5141732727706192,0.40325146444605264,-1.001892429649569,1.3261790864212204,-0.947085969284707,-0.16499776602492386,-0.32750450131995074,-0.8055000153057411,-0.8280489871804679,-0.1104919228656293,0
1503,-1.1413840759247942,0.7668722190518679,0.09018863732990444,0.3220836543877904,0.3313651411533551,-0.5154948762809228,-1.1870922114568074,-0.2746671046225867,-1.4483345077211902,-0.7624652709962423,0.1167835225037104,-0.8920622363639299,0.4804520197799127,0.8727438482430416,-0.35818824536154925,0.36143764483055424,-0.26633993036097586,0
1305,0.8897430776003624,-0.310298954441233,0.2369340007917713,-2.5353601815496005,0.06612847552784863,0.19578969570162097,0.6302835802279287,1.676740817000069,0.22599823208412917,0.38102642895056665,-0.10917801403815632,1.876981085742065,0.6623956639950512,-2.273733734876849,1.3328128578528402,-2.4616236443226933,0.06809806770382897,2
1392,-0.6163465640133577,-0.6777634650778745,-1.5453372842841013,-0.7516312567950337,-0.9789526626999142,2.4461020762965764,-0.7016998188587221,-1.326935857720928,-0.10308278250149543,-0.32522464124092276,-0.08111969794811269,-1.000145719787568,2.3194483877696035,-0.7934969808605408,-1.6823895230406556,-0.8111591695804576,0.14722825871345485,0
797,-0.9186659493175388,0.5773616654772867,-0.5616176254009604,1.0691787511647937,1.4545225610004544,-0.41891725186811296,-0.4800188222389568,0.9771066137507158,1.085419614359834,-0.29876852119947883,-0.4209737552583279,0.9216658567786116,1.5637717926116745,1.2685646590616981,1.061762496680283,1.2657005644950008,-0.6000082265405076,0
1333,-0.22371205690323942,-1.0220165687875065,-0.41648296562181963,0.5551869097592315,0.9075228339377199,-1.5752747701719036,-0.7404778821053919,1.3020826834777433,0.4520936539273069,-0.8734638397960355,1.658619571654876,1.4429458209292099,-0.31468929728369127,0.16505672190882634,1.8691679591577073,0.9718247434659917,-0.7682630869859833,2
787,-0.03621263151456186,-0.061033149082558656,1.162971269163844,0.24940291578782697,2.466113812551176,0.6692888563993621,0.0020445640578272903,-0.07796049765271494,0.5582218984452374,-0.24291838162135593,1.1140167386416397,0.3355455889492455,0.6403874156224512,0.24463592751834215,0.24928944252382346,-0.3575700564554176,-1.7138719055978027,2
1496,1.1307820959939296,-0.30126593894947007,-0.7223488099829608,0.07853336671766266,-1.2956460106700902,1.5016677885466418,1.4169111445096698,-0.4696150986393881,0.3146768852883976,1.0178411368853295,0.2850163929201232,-1.0282729902795518,0.7507584630260073,0.1279915062835079,-0.6099678548749253,0.09473987185022886,-0.3327634284194248,1
1690,0.6295303944595452,1.44828817924989,-0.5082822652555984,-0.18873476310443094,0.11570095775047733,0.9234609644381288,0.7407912780866834,1.6475106793297822,0.3651774587645891,0.2375179546847588,-1.2388497180684712,1.8385820689900196,1.0571152989513986,-0.40839151720893385,1.5678411295910881,-0.3638058764692581,-0.23838055113140877,2
322,1.0587557286393678,-0.5072202586560463,1.3436655704437623,1.1186446271586132,0.9293508048769927,-0.7541578142475256,1.5777442699130042,-1.428791093510066,0.6461615902726259,1.3923622059240173,0.5614351287916532,-1.6910790859420646,0.3224611620762996,0.47625867888809836,-1.2830637875535214,0.9333281830239709,-2.11112962590805,0
353,0.25802000812703363,2.7155179958435256,-0.43373352358613404,0.5750597795962882,1.0209573546927946,-0.4830022920360071,0.23964315524178695,-1.4248467689628659,2.0738581225655643,0.19929189172414857,0.5395886263906956,-1.642673785747257,0.34212821283158323,0.3957303755346624,-1.4291570136136995,0.502649832963045,-0.9265787424755649,0
1969,-1.9868868212703397,0.004378883468581051,1.3595335585507669,1.27557048592927,-0.4822764307618817,-0.2717167640385787,-1.7196160367544502,1.6231792543200734,-2.2829303943290142,-1.001022666898239,-0.47732778346649357,1.6162941078448292,0.36026174033743336,1.0796454612052933,1.3380907535872832,1.450700233526879,-0.18496496523487244,2
1598,-1.8106411308050125,-0.43904196382949184,1.1912459471962915,2.3633481311321565,0.01851028589326482,1.6403300265258556,-2.2995738532219496,0.576184721455294,-0.9224957582565227,-1.6588118702815435,-1.4866593495780485,0.6407730900775885,0.7601465008328266,1.4794807855760663,0.7469955413841729,1.6852853959772,1.054366605749951,0
98,-1.6921592365373888,1.7947099964313322,0.8079895798716566,1.6063398020960022,0.7569029729769516,-0.6051688271835238,-2.403681642489515,0.7460298029160706,-1.540729020135706,-1.8107374171594026,0.1485346852625671,0.7494775870024827,-0.34586450026767396,0.5365917501064555,0.40098411427724934,0.8738335528895474,0.160167211913082,2
1273,0.12379194331463017,-1.1674476207171054,0.2696738204380895,0.40394032030727367,0.039029206029292995,-0.683665468585005,-0.7994795448480544,0.4428019136831103,-0.13500113475445905,-0.688729836372791,0.022256013085185027,0.5806108693100815,2.106634583500347,0.4816304122145903,0.9397312275662195,0.5848588836701875,-0.02250865281305816,2
1065,-0.07997647444746854,0.22872337877012022,-0.5837353470860831,0.07065400518300907,-0.8003177287009094,1.1063299275807599,0.038620111555166994,0.11791852472916659,0.029815353586607966,0.2561565594590552,1.469297892515984,0.7165443582752595,-0.12028824840593705,0.17488054006095063,0.13389021478649016,0.08481226845340037,0.3155278770590623,2
1773,0.3682637347318959,0.09655426429620946,1.2925941038890745,1.734718158097151,-1.3869919154945942,-0.47299413021175146,0.2958744556343754,1.359624745405913,0.33157372590498746,0.19146779716448012,0.4592899421577536,1.2920866280784349,-0.23554334562797236,1.6111926418452547,1.2302422237099468,2.0272255490634414,-0.2682522122632316,0
