id,alien_communication_prob
25770,0.7307322684763752
46301,0.7675139553960666
67323,0.7891002432671662
55338,0.8050375439354556
71311,0.7121310632212496
32774,0.6815104027076478
15279,0.7729703619460978
28349,0.76960273655414
73095,0.7949753562409095
10332,0.6902732672121639
44251,0.8092741155839823
25803,0.8590458321065002
45307,0.8184791607558601
72002,0.7990060744989274
54959,0.8336734575266835
8799,0.8251756161832613
47633,0.8285259087242826
63503,0.8618191320482725
10869,0.7629173487948603
61424,0.731095705711397
48414,0.7095089723130182
9932,0.7772585738063714
23413,0.8525908109201883
7844,0.8507970145567035
13938,0.6957007328775788
49992,0.7684378167233759
48628,0.7700512536736375
67743,0.8189942403686226
10089,0.7792373673742145
43063,0.7007534373205819
69585,0.8102883301918353
73380,0.8034152490443349
79790,0.774220123206748
31732,0.7997399719304614
68543,0.6775371656895834
14649,0.8045800838251239
69488,0.592656389400193
51802,0.7633167836502993
64201,0.783532775764073
25857,0.8242423017726501
43720,0.6684555785616035
58143,0.7761867034700655
40468,0.6431359880975809
27329,0.8593055724631631
8224,0.814368928845023
71023,0.8309356351662799
32645,0.7845236926753754
3997,0.7444164435732246
29569,0.8337641045759442
40801,0.7774521918840374
54130,0.6903408306555098
48568,0.7283088587590265
24164,0.7953296485732727
45222,0.7732965806860658
42196,0.6971508204720751
78790,0.7490299920021052
106,0.7619530184677252
11494,0.8213227836470596
47977,0.8016298811641572
13022,0.6730417107770776
33249,0.8895575168579392
49279,0.7621822516073307
37330,0.6932576241072796
48275,0.7526270874248367
28199,0.7065454099263837
79805,0.8094819085315439
68589,0.6676908255953793
42662,0.7353991058934599
41275,0.6950960951537468
73305,0.8182605114426927
56359,0.8355332070508764
78000,0.7965841359079645
5169,0.6716938825380249
61950,0.6111454010247954
66864,0.8469347577481764
41338,0.6572123315774524
63836,0.7353477163738695
62356,0.8255401806829924
53262,0.7012253657501115
51243,0.9077012636986028
2502,0.718868500158446
63035,0.8090014353695312
53093,0.7738545318577398
18797,0.7883061412695203
11097,0.8981618624989146
8768,0.8322169519588846
3618,0.7717327939830406
28673,0.7267901028129536
21356,0.683128593542398
16567,0.6982020901538288
60613,0.778284782857151
17715,0.7905027385891094
43477,0.7196333221789802
37035,0.7734609887500516
35209,0.7204067581261333
21124,0.7738774436476641
76146,0.776749757523056
29053,0.8044299647455435
156,0.6074501182133992
23374,0.791474111486917
21911,0.6912538858624577
833,0.6422680207019328
79906,0.7888629694980677
74163,0.7847247295247864
78156,0.7528182130364941
44137,0.641405873227868
6329,0.811632827206288
37990,0.8391267106728745
41087,0.6196834239738409
32772,0.5628121614288237
79190,0.7198743207301751
40852,0.6918985555905123
54894,0.7159149327990354
57837,0.7259065087044572
14315,0.652205922100447
69616,0.783653182605448
44832,0.7694633709574092
1842,0.8636901492839181
55301,0.6514074415659733
9798,0.7729228807387685
36352,0.8500995055812393
71825,0.7036414657008864
62843,0.7422931361799466
29651,0.767953316972367
59356,0.7991725135968178
39252,0.8375581508806139
67950,0.7953937844843885
33423,0.7311331714676563
25250,0.6568871125011843
80052,0.9139284351907598
35239,0.726194060037098
42551,0.7113149890323329
16596,0.7856617542963841
18252,0.8088400929961201
33944,0.7565798927331812
61770,0.8362520658537769
56663,0.8664904966210096
5633,0.6960744870600087
79849,0.6976078712364646
45645,0.7088222992754092
59433,0.7319206041117261
51221,0.7104023326943031
39739,0.8601048624596528
25210,0.7235269325238883
73359,0.739159034257236
39337,0.8076053537199319
41595,0.8433043899743234
8938,0.6631155233144526
76214,0.7461721480698575
65551,0.7447680959371177
24612,0.7390434649490618
62719,0.7229180171064831
10852,0.7442276595703428
68675,0.7836133381080763
64396,0.8081131843960618
25311,0.8425133552706449
27615,0.6974653917650443
75870,0.7846924441949997
46138,0.7927629493521606
67247,0.8350146866309754
73973,0.749700070933761
46611,0.8686671866097296
55104,0.7542096291944432
77467,0.792706438307168
31161,0.7895393856275223
19414,0.8044282129997009
313,0.7813340428109516
71299,0.6930494033057074
27602,0.676878735494497
40357,0.7386495881387029
63119,0.8116841287815034
7180,0.776985546063528
72030,0.8205075346562243
24890,0.6300254525727967
31744,0.7970642601582691
45071,0.8024202890095647
29175,0.6579964570050105
23131,0.6694687161757504
25740,0.6985243940645965
2893,0.7876495892566656
42552,0.9264663141529488
68573,0.7748586310080113
47000,0.7318858034508725
12840,0.8566130486335017
52586,0.7644671069756017
57217,0.8336437641165488
62385,0.8651590617881099
64884,0.7645006610550289
31669,0.8190476419306981
49598,0.617604491658903
73771,0.7780454076550983
39,0.8672419864718264
10829,0.6842706713628918
28636,0.6704026960147456
68019,0.8238797568762479
12111,0.8573449524946883
8952,0.767633091685048
1285,0.770091654799199
68037,0.7708937851182284
10574,0.7124230737937844
68790,0.7152213167269383
51596,0.8952869607011998
78211,0.8935276854277516
35558,0.7649415804096292
24196,0.8229022046518825
74387,0.6446480967972882
42663,0.8148668857059956
22581,0.7359337292720374
61195,0.782033367935953
36796,0.698740163354431
19496,0.7392012184202781
11798,0.7408911099552797
24382,0.7757077497585458
33999,0.7609962052237671
46080,0.7481138051163636
6698,0.8129192372349892
76583,0.7678248549140566
7801,0.6754895573941913
3211,0.7352937587714332
17282,0.6098343077753473
16034,0.7254680108308321
39175,0.7563731582753519
29950,0.7305212218620234
11270,0.8242239737482653
37373,0.7740520493315425
47421,0.7350409132144032
70827,0.683435970907723
16540,0.7163863500080019
54070,0.7013196370123069
5086,0.8019217122859033
45159,0.7124237152608631
4026,0.7393324021993066
79760,0.7355518949368379
60045,0.780999183371194
31870,0.7431904890938865
70747,0.7296128475209206
58166,0.8414741279440622
6347,0.8113153645674644
64453,0.8375473109829903
56675,0.781803888502101
70377,0.8120239371732823
7200,0.6235736473886574
6935,0.7469673207355477
34380,0.6866308674184816
41073,0.8240725898126455
53172,0.690511494192159
57512,0.7823455995593588
17147,0.7237598443052384
63318,0.8361968164304682
33210,0.842619159908938
4664,0.7969883304765047
60898,0.7837732780706992
3804,0.8960738323468437
12545,0.8233260271224532
34163,0.8658027921678314
34858,0.8915529994257646
43474,0.7409330286376278
28997,0.7426233449808347
34300,0.7486488504515528
278,0.7993634501910734
44943,0.7202392876230717
61216,0.751140001499179
1447,0.6226116793674362
56836,0.7941360394324448
63778,0.7039448266892571
30722,0.6848048165314309
63451,0.7311832700829541
36882,0.638973089559166
20160,0.7664050126813037
57306,0.641714980751711
41069,0.8054701706393352
56592,0.731400411687631
76954,0.8432151868289054
5716,0.7734557441569628
76298,0.7170930413549679
75722,0.781351121054247
60363,0.8163913090519457
33627,0.7735508929005741
18343,0.6936113068246282
74682,0.7587293357681212
52049,0.8257832063861309
14398,0.8279055602925858
63665,0.6903010969637168
57465,0.6812682435554277
48147,0.6612743731360631
63189,0.8231811704530722
35527,0.7157580854519306
36172,0.6921014233865546
29640,0.7489517646283884
69733,0.7329364299196413
35026,0.7030079034514627
58615,0.7284889092636984
8063,0.7658612774805351
25506,0.7779700008733528
31956,0.7970247657403645
50923,0.8355826822656945
55730,0.7283014487255649
78465,0.7335449090216257
49657,0.7732069081206341
61735,0.7724459940967228
34957,0.8100018492111495
70768,0.7590819092501805
39592,0.7654719379930311
54376,0.7995090053699038
4510,0.7508345426073392
31350,0.8212018057319448
61021,0.8366710376024763
30955,0.7926317203908252
32077,0.862066315341979
17003,0.7052915244709661
50146,0.7020836967318321
75664,0.7622084521024837
60023,0.7897416320873634
49017,0.8316087875825099
63249,0.8305560199556447
8579,0.7758327858110633
36351,0.813536941746574
21696,0.7959552019527557
33605,0.7046777258130383
17484,0.6737513200170159
17075,0.7487589056067068
57895,0.7496876920949075
46948,0.8087768562244338
49462,0.7072989075204682
71276,0.6708962731981738
26676,0.7168575920666916
15679,0.735728112896459
26882,0.8435954603223906
11986,0.6869977582668341
15576,0.832076775003302
59582,0.7980348751194478
35029,0.6520154052175037
68524,0.6350662080774254
57938,0.6585610916387608
64687,0.7083560457104356
40796,0.8311572307021832
55785,0.7970054497855603
44360,0.7727000408720059
23271,0.7836436879511367
71000,0.8173935309949762
64869,0.745061010329152
78691,0.7489667684134441
32345,0.6843955062039697
8517,0.7975883010370544
46838,0.8172693742025116
2954,0.7222585858855427
48548,0.6858724677262467
47772,0.789437823673045
37406,0.7754132995756172
10936,0.6863263860384469
74237,0.738496183666028
26700,0.8028280596868532
27761,0.7312921918628933
42009,0.7134212998881274
61672,0.6954128958377425
2339,0.7164738733707816
51381,0.7686268758662046
29293,0.795332132109589
12883,0.6171638087149562
49493,0.6348614897343657
21412,0.746631133062664
19688,0.8195221234357409
51721,0.872298226070257
71962,0.792637795543887
69303,0.7858012886957144
13810,0.7207646562714177
37707,0.8459202559884538
66662,0.8326585240031348
67514,0.8907209116136507
67418,0.797067520858739
31266,0.8986659793006848
36107,0.6900679436572681
64939,0.8167445314004179
52922,0.8446169246485986
77626,0.7070152168628254
63465,0.95
9544,0.881810687394252
75743,0.6413938311441645
41888,0.7843056217654226
5660,0.7662167136743174
50754,0.7685877534664721
14475,0.7938138139272846
979,0.7615866203704889
20409,0.7053216366710834
48385,0.6887829413653778
78399,0.7726235786628047
13853,0.8032677627299127
75089,0.7029681558490526
34645,0.8409277614516917
47489,0.8077773534235222
42072,0.6825781945682465
7732,0.6416861882399809
78529,0.8374896942763637
74063,0.6383562584850696
4891,0.7617064375995428
52986,0.6707952976559731
46102,0.8256134793078529
43431,0.7557691685192889
50482,0.7912386920886393
78987,0.7116776416603384
1638,0.7295663496952932
36909,0.7421249445588178
17631,0.6645017075138099
25211,0.647013408863434
36803,0.7907149513020044
70787,0.6832270506276564
47257,0.7355959934676414
37296,0.7463589545006247
67372,0.7683803901064358
19090,0.8078228668345918
29352,0.6287124708062609
59009,0.7919802464080223
61876,0.8448228299987518
7363,0.7419451116691296
49963,0.8135402540662593
37797,0.7790012713165616
44231,0.7948863321448365
69683,0.6068632039837534
26546,0.7606400260859777
67727,0.8781963032737301
40585,0.7802008441377876
43598,0.8022485527991489
43257,0.6862257567426969
53344,0.7845501420218483
15750,0.7132724770945784
61223,0.8401550579523615
57143,0.7442997329966193
24499,0.7923577761009312
47714,0.719486287258112
75117,0.6908680536600549
77778,0.7702777986017804
57532,0.7309700926641949
75079,0.7679839114982991
1291,0.7374750919962505
34962,0.7897401312946188
77117,0.6444647048745428
17641,0.7413436630171699
32631,0.7780964217091733
38630,0.8535834150390207
54058,0.8275100683109299
58214,0.8330094305972889
28118,0.7897054671964447
36315,0.7801268806127147
21475,0.7923561272124653
77804,0.8112452880607353
60688,0.8106850667865763
22913,0.7918507627503745
26466,0.7084554581962232
49599,0.7169789873392914
78558,0.6982430970481451
32412,0.8531150433397455
14304,0.8487557690391355
19037,0.6493398429300681
43399,0.671907038589084
15662,0.7947645832274423
26552,0.8405205370177946
24684,0.7063394585860339
27836,0.8151018081664388
45214,0.7425499208129401
55849,0.7882531586147615
11133,0.8441275582251521
8284,0.6241145193795649
41296,0.7750472213779835
31366,0.710463673409924
74118,0.5731910316581252
62686,0.8260718778017768
45826,0.8432520891555935
75289,0.7619708613242892
49685,0.6816542434576722
347,0.7305643297823097
10105,0.8126215232749886
68399,0.7694218918143646
27283,0.8199562029867062
72063,0.6947373251482238
22197,0.7613218623479541
34335,0.7324342645701735
70216,0.7637272116586019
26130,0.8349346683167291
21599,0.7530799704285309
15517,0.6474425643694732
29244,0.6763023826490215
17134,0.7240293620204841
54932,0.79363945560656
48133,0.8725311545643921
34304,0.8756354617674933
67446,0.8288132280115792
31637,0.8388044446029406
71417,0.7545999051779707
65512,0.7904993952120641
42256,0.7489372748226786
39223,0.7371158005789836
78149,0.8015079514880566
23518,0.7076644455629174
71564,0.6562441838042833
13466,0.8321113425984948
35845,0.7709539541866176
71203,0.6859222958550758
13797,0.8632581460332526
73977,0.7988711926942236
22928,0.6985381426084789
6837,0.8742592152825105
51563,0.7448946803365137
6991,0.95
25554,0.8386236854173036
10673,0.8023237584178426
7572,0.8092107958648433
15363,0.702998465396517
73840,0.7779459679543455
57695,0.7618861230167665
51246,0.6669351296364275
66238,0.8683743961361179
75284,0.6798352729247636
17825,0.8269863567418239
77527,0.696533406575945
58767,0.7861423572712415
77485,0.754515893535817
20020,0.8543511370701151
45081,0.7462818861797146
57543,0.8243720838848477
64216,0.6993023661988007
55067,0.7546568984494105
46292,0.8064353446358703
58631,0.8343370524511015
34499,0.8124216894669838
3715,0.8199666149935297
29413,0.7696605591930124
49712,0.8072359008179296
31590,0.8267378038153729
61905,0.7742402450111463
33198,0.7631885195295658
24112,0.8306008874440385
1389,0.7938303430709762
65145,0.5751660397107141
25173,0.7275883194973229
66771,0.6797993815204257
37351,0.8439965204250202
18432,0.7058889076894277
25771,0.7928493654336606
77299,0.7477895258749373
53337,0.7372610477958784
18739,0.7030698371008621
58506,0.8098384437910873
17501,0.6830753891906687
56216,0.7635931139642524
28332,0.6735619430887552
67897,0.8062993428690064
53432,0.6952586764858174
54988,0.6856173242287571
17047,0.7353717641306853
63323,0.7860131852487303
67827,0.6970910260069629
5904,0.8026271605507413
36997,0.8074253782385613
14806,0.7014329252392822
68902,0.7970962697204146
31729,0.7006695116075266
64696,0.8017073828188521
3036,0.7624847122708697
11619,0.7782314143858963
43070,0.8436420501191314
35981,0.8364330774897774
23976,0.7765591007064331
35149,0.6580828509029841
46078,0.7796061313468436
33429,0.7444604473568209
46858,0.7694780117493266
43055,0.905223925081072
42945,0.7208245097930486
13884,0.8101187928335553
65580,0.8217200126639949
76460,0.7506354115236253
60211,0.6151670255334728
74411,0.6707958023981716
79376,0.5917385033598079
5954,0.711562760579546
75420,0.8452496596121085
55861,0.7820195528541777
40064,0.6605102126789104
67212,0.7475109676997287
19989,0.8234113461776325
8875,0.806160878877654
53043,0.7420200907548435
12640,0.7169141490315023
31504,0.7031460247978929
37314,0.8582182560022434
21109,0.724089447992413
31144,0.8060563901006855
1155,0.707334901787872
35752,0.7953729728906539
14010,0.758288695018884
38917,0.7902539108772506
56083,0.7350688979649675
2086,0.8208830647577577
37300,0.6622375254921616
49011,0.5266187020207165
24627,0.8295795456345284
23766,0.7409167948327411
8913,0.8279696840948797
42758,0.7909462500197644
40012,0.7931271521995297
29306,0.716027506790783
74255,0.6467587806695603
39629,0.7896747250784955
51124,0.7737628765827408
23585,0.7363212337611441
44752,0.8214543841264609
15672,0.778683324284832
66037,0.7259740826907095
59589,0.8003137106814555
65446,0.6964237220101164
31496,0.7039593199995956
70297,0.8474089509465861
76835,0.7069010930152166
32140,0.667336050466028
64460,0.7351678238722763
15743,0.8472175571948853
68764,0.8326836259107939
12725,0.6278297688369764
543,0.7991888904056559
59026,0.7278792285522808
17552,0.7172936981379374
44881,0.8679426421968134
45351,0.7632283030326129
65435,0.8539480829266941
65874,0.8066376812175957
53167,0.7985976747625738
42001,0.8281709495499421
66986,0.6612111835256966
27878,0.7287593303204422
18500,0.6315202300032485
49147,0.7750895292575202
75328,0.6111418749371909
61324,0.7788555048290068
77723,0.7311237380757014
68770,0.7645522408178627
45322,0.7767401650040943
24753,0.7727873955096121
4336,0.6820206107724496
71964,0.7460841333160806
13879,0.7332485995411424
56269,0.7743925528153258
38162,0.7130485060230441
46555,0.6080695238100877
53945,0.728580242549412
29536,0.7617369488441743
15922,0.8108867714479823
59649,0.7832428777097852
24589,0.7482975467537369
16085,0.6924129579145505
5102,0.7968258441332355
12608,0.6526472042302482
41602,0.6890687448711932
65801,0.7898562290636787
14757,0.7762003579595163
41072,0.721190505737457
46354,0.7744801203863102
69480,0.8999013519155531
68097,0.6684543857998733
56137,0.7294367092767561
21081,0.7330139361596405
72505,0.7576156593983063
50759,0.7152940407783295
53383,0.7000079410909521
37042,0.7628030129124143
15134,0.8075048962917885
21909,0.641861231829363
36229,0.8018218557253436
33137,0.7648654357768533
18858,0.7062714056378445
75921,0.6200213493657065
24924,0.6686547436649178
58433,0.8495762166705874
59876,0.673682456232039
35267,0.8339864775369428
80296,0.8133265808904387
35905,0.5436573649632024
67161,0.7431266518300181
74562,0.825878756713046
62899,0.790153900741293
72520,0.7354308417734886
78726,0.8131725928465923
454,0.865685369484849
24013,0.7378068584596852
16073,0.7639072732675847
32411,0.7890067423108919
66346,0.8014331559185476
78917,0.7642939942584096
17247,0.674747674048226
32943,0.7664311297578086
63618,0.7177631511494703
66609,0.7694483240035798
50403,0.8136810513347889
24865,0.8295087271551005
17168,0.7233644325369574
32067,0.7977606917046179
27800,0.6679414184239157
730,0.7173249569397736
77065,0.6347147329992384
38307,0.7421022952337033
44215,0.7939401794993874
30713,0.8836681353780544
54549,0.7380541989999515
66893,0.6725853803979028
26020,0.7291309088695426
20787,0.7826666910599924
3272,0.6951667432312926
27998,0.7568979452487292
22460,0.7153104343127515
68395,0.6917577505609156
49896,0.796050916475637
75578,0.8259429277144076
36664,0.7089878069798504
9120,0.7691583978686728
13415,0.7899372773727567
72495,0.7875675143466778
419,0.7491091903860763
12799,0.8163619718860367
28092,0.7605874928894868
43523,0.5828036154602602
28446,0.7913835397732822
75383,0.77590143079496
19557,0.6272515890932971
16275,0.8494577973814291
8926,0.843836707239137
54357,0.8409907637063451
4492,0.8630012132093307
40546,0.7352893133856115
9845,0.7062854078787787
34881,0.6826579263024951
15061,0.7878414290052813
80152,0.7859308325976747
1811,0.7448199498634255
28322,0.6529298164660816
24298,0.665056582015936
7926,0.6549152371076093
60917,0.6279992510078428
33433,0.7622174904562323
39623,0.8416202401235623
2231,0.8260990484203917
59091,0.6456642851972118
61131,0.6973112062278665
34044,0.8289755271681252
63201,0.8321639147771164
54807,0.7732174807720329
77533,0.7398469576130902
23156,0.7192514577995763
4468,0.7680425911655417
40454,0.6319863002969506
53403,0.7882720055374822
55085,0.7330931865865137
78520,0.7311153285121987
3132,0.6739415375280959
74477,0.6893256460355226
13904,0.8203862672578737
5326,0.8024127556774673
40256,0.8441704692241873
63631,0.7636003810958863
59715,0.6970021330187806
34367,0.5620691961922909
5055,0.8697475568979137
14496,0.8070448110728817
33863,0.7240332090966543
25986,0.6687315988443814
1529,0.7426953739490697
75316,0.8582638028437483
75906,0.5832381488803566
49743,0.900259895467107
6312,0.7661201529102328
64706,0.8136946349073978
16172,0.7878071151020523
65177,0.7022704503364419
64180,0.7558913219481561
32013,0.7793830556228998
47620,0.8074570276700452
22154,0.7918946201346065
76572,0.6478666265468143
78414,0.7545157791744844
63256,0.8085548839690743
69864,0.8417844754023297
10045,0.7899316488403164
19655,0.7379471847827201
5270,0.6181009479581558
5314,0.6363787348154892
12351,0.6389139090895852
58587,0.7468764829219671
7320,0.5859743122927549
79921,0.7626260988028335
47652,0.8476863014920774
78893,0.7358910496085156
45843,0.804863947469019
63021,0.7976864479348785
20284,0.7005037294927975
36156,0.8722753149822207
47619,0.7817361247703027
60738,0.8242269886957632
56870,0.8742876012521023
6578,0.81660799816407
78141,0.7802753448169493
60426,0.7419757531720439
48007,0.7210976026816113
1385,0.78443820346281
36865,0.846323777593106
35009,0.7317647637626135
13802,0.787594394131612
65485,0.8306341438489468
75253,0.8403334977040435
19181,0.8569113246371978
21240,0.8203957011869645
23352,0.7308016855342311
920,0.6813730459109625
72888,0.733198823613169
53237,0.7967191170269422
42333,0.8009059520829237
50953,0.8009930955822286
17030,0.7683577839528956
76008,0.8133445486080367
34302,0.8736155291178482
68746,0.7176757195335773
37426,0.7487768730786231
7834,0.8105893905195485
32163,0.73994918852982
42482,0.8383165426600453
41728,0.7898697394637886
47849,0.7064318187376152
32494,0.683542689459463
47288,0.8349778271774841
21842,0.7822756361957303
29338,0.7894347963381048
5923,0.8862028396886634
62007,0.8110971969387216
41313,0.754363538609279
70724,0.7641028346566208
30536,0.7101575796298774
35311,0.8221415992063038
39312,0.7220648730033752
43621,0.8237283650486585
40960,0.6416380971529888
55858,0.7696824244581896
58451,0.6870574334973287
22536,0.8712846072925116
9411,0.8275268649970977
10678,0.7969170059449358
54723,0.6824034051172678
50162,0.6844138133130676
36854,0.6438753991912335
47488,0.8120453396262063
74618,0.808689793551518
29452,0.5496898506876615
66434,0.771399753541945
74390,0.7292285584156634
44633,0.7513688924096036
64714,0.7151422992674171
71388,0.8860697370911369
33277,0.9045801316503462
56376,0.7177161604572108
21126,0.7854609680920283
77841,0.6825870430294656
63614,0.750341043193044
7876,0.8255838122531578
45931,0.8356780561662174
10538,0.631977443808536
77736,0.5749318452526269
54956,0.7122292690966612
69458,0.8565384493203578
54226,0.7460726975923296
12604,0.7795090699066335
16038,0.6978153902150472
44287,0.7236810962904991
29468,0.8401137918223844
73780,0.7672008698901279
3208,0.7544408639892811
60195,0.8734233125325154
61153,0.732777262994666
64906,0.8462311086152497
67151,0.6923833592329527
7225,0.7808461734894753
72476,0.8222279222732372
57093,0.8211027542532467
50348,0.7464726028009816
14912,0.7135381776132379
2968,0.8352443700364958
40183,0.7718243635265146
68587,0.7853308766658684
29453,0.8204560509627722
59018,0.7357040746580688
22602,0.8207843404132322
18969,0.768353002101391
35062,0.8311679074703068
31918,0.6989811854843493
35977,0.7956376301924389
13662,0.878250928465438
61003,0.750749721220348
10835,0.6621354475319343
62966,0.7699711122400398
34793,0.6729464097875383
78992,0.7919824709676685
65917,0.703594088340552
55422,0.7859748361127864
69568,0.7487836365689113
47041,0.7415247732480079
74403,0.7406106934160926
62579,0.749523192875189
10979,0.6325955981180056
42797,0.8515845920334552
49514,0.6368387447199164
15146,0.844949392649256
8979,0.8142640199651312
74827,0.878396198833744
18412,0.8109710991164369
51790,0.7427901760796015
60716,0.7578341632612091
64769,0.7844917196980815
72465,0.6819756488957424
4613,0.7304693866616605
21600,0.7547535088566377
42441,0.7595724851488996
3085,0.7240525885803071
61831,0.7657801472304955
25253,0.6796676848906945
7949,0.7993656253403425
76036,0.7446499160238664
60177,0.7353403513899524
20499,0.7531534095502638
26317,0.8543096112982456
62562,0.7971312979101624
40866,0.9373634196564354
54937,0.7577756539907546
18400,0.676406350094401
77043,0.7728488945075044
2730,0.8124085829363376
49918,0.8205110961693676
5473,0.6348540511994508
26599,0.889640868329952
58895,0.8497747641201427
65322,0.682073199013151
19443,0.865560045035064
30309,0.8945090225861592
60081,0.7326942756261294
59591,0.9054945417156164
54648,0.7632708751160169
60266,0.7159930685163701
47359,0.8986072591076519
51010,0.7626424187661833
49473,0.7489657156303211
75456,0.785818642246173
37200,0.6896358286191187
63591,0.8079326675339963
31333,0.6320918844809362
66034,0.685320056767904
2259,0.7640604224695302
22988,0.736751104123192
16460,0.7139040738453017
14097,0.699932182009142
25220,0.6760480428388067
60790,0.8619420764264651
55095,0.7445988420148957
10454,0.8268353637861553
3607,0.6706358026327679
36709,0.7668959717272881
17155,0.8217135053763734
5005,0.7644112681226549
56669,0.7857725975493741
55507,0.742353053159098
58523,0.8167975509240644
12532,0.8066301634742897
48412,0.6646447106597219
31141,0.7457039482005825
